policy,candidate,fold,era,first_timestamp,high_minus_low_next_net_return,high_minus_low_next_gross_return,high_minus_low_next_cost_ratio,high_minus_low_next_drawdown_change,rank_association_next_net_return,rank_association_next_gross_return,rank_association_next_cost_ratio,rank_association_next_drawdown_change
agent,decision_turnover,2014,2009-2018,2014-03-31T00:00:00+01:00,-0.001959017725449008,-0.0019101330830852948,4.872953055391794e-05,-0.010855716785935852,-0.01672839118699391,-0.012422321260435628,0.4581842529240684,-0.09671174423366735
agent,decision_turnover,2015,2009-2018,2015-03-31T00:00:00+01:00,0.0016563213461114465,0.001671497242303676,1.533422702690258e-05,-0.04037979363066485,0.019117862448475718,0.020379553491097022,0.15110999518757978,-0.25749750457989884
agent,decision_turnover,2016,2009-2018,2016-03-30T00:00:00+01:00,-0.0011463479343063487,-0.0011455061671426033,8.264644476640932e-07,-0.004183975248752653,0.02052814627487821,0.021349484907902623,0.1353070285096002,0.08032168574573943
agent,decision_turnover,2017,2009-2018,2017-03-30T00:00:00+01:00,-0.00018115903265040372,-0.0001487052889958437,3.245587081763926e-05,0.0026807993961682833,-0.014307726172132954,-0.011906229363856482,0.49443759630200307,0.003637484759755886
agent,decision_turnover,2018,2009-2018,2018-03-29T00:00:00+01:00,-0.000221119665736656,-0.00021467755376891346,6.397671344896612e-06,0.004813035608707408,-0.012083359487791098,-0.011765321281359195,0.25503734856568955,0.10698947078225089
agent,decision_turnover,2019,2019-2025,2019-03-29T00:00:00+00:00,0.0009853808485672114,0.0009960736146661104,1.0756505218955365e-05,-0.01329144676906014,0.14736113046836516,0.1500613344199402,0.3723759986126612,-0.13741195460487005
agent,decision_turnover,2020,2019-2025,2020-03-30T00:00:00+01:00,-0.0011930752618213756,-0.001166354173345365,2.6508865793446997e-05,0.001821095626290438,-0.07507844892332068,-0.0723952385361688,0.49228268362192246,0.08528080897254686
agent,decision_turnover,2021,2019-2025,2021-03-31T00:00:00+01:00,0.0015625356114000195,0.0015879877702981151,2.5563279906756816e-05,-0.013020091384078631,0.10622185292718919,0.10928378632854184,0.4641382487400645,-0.0894705388814622
agent,decision_turnover,2022,2019-2025,2022-03-31T00:00:00+01:00,-0.0018815466514537724,-0.0018504224907570398,3.09316537024023e-05,0.0004183825070073893,-0.07692906978757293,-0.0753925659181801,0.4720118245875245,0.007053130154646314
agent,decision_turnover,2023,2019-2025,2023-03-30T00:00:00+01:00,0.0006273380997659319,0.0006410566885322179,1.3820412256255615e-05,0.0007098166287214658,0.07390877396058639,0.07472585695302518,0.3632221157129953,0.07957566360900328
agent,decision_turnover,2024,2019-2025,2024-03-28T00:00:00+00:00,0.0007184708784537966,0.0007464443294816882,2.8056128056212055e-05,-0.0011436573062563668,-0.04121524072562928,-0.04154164835854623,0.47389157407988614,0.014371091585694726
agent,decision_turnover,2025,2019-2025,2025-04-01T00:00:00+01:00,-0.0017489522010203443,-0.0017250433397697133,2.3725515987865696e-05,0.0042030247670731165,-0.02174663287679034,-0.018388906290042424,0.46331273669523615,0.21359679481417443
rule,realized_market_volatility,2009,2009-2018,2009-04-03T00:00:00+01:00,0.002282431901973367,0.002294177812304879,1.2144990529013152e-05,-0.01237454374833331,0.019172353070658156,0.01863306185340084,0.05865287255117764,-0.0339449388402516
rule,realized_market_volatility,2010,2009-2018,2010-03-31T00:00:00+01:00,-0.0003458973834558276,-0.00036453966697829447,-1.879815430089348e-05,0.004658957796764857,0.04502786912628507,0.04478529761290481,-0.0312438492694661,0.10512383981567608
rule,realized_market_volatility,2011,2009-2018,2011-03-31T00:00:00+01:00,0.0008695534245659992,0.0008942867605645132,2.4951157875906493e-05,-0.018091057381370658,0.02868368919216377,0.03024873431653093,0.13400836451683912,-0.3022321251353629
rule,realized_market_volatility,2012,2009-2018,2012-03-29T00:00:00+01:00,-0.002827128366191257,-0.0028322743626421885,-5.394956597758101e-06,0.02954415662620262,-0.18376175221745472,-0.18327660919069422,0.06299518367876723,0.5367364086516293
rule,realized_market_volatility,2013,2009-2018,2013-04-01T00:00:00+01:00,0.000930944253874676,0.000929242942987215,-1.6614889525939317e-06,-0.003088107323858391,0.056712141410294147,0.055021987153962025,-0.02118211249805232,-0.14505224817838908
rule,realized_market_volatility,2014,2009-2018,2014-03-31T00:00:00+01:00,0.0006708689512496445,0.0006602174091778627,-1.0690343031516354e-05,0.01764011717410076,-0.055231937731466944,-0.0523256543845333,-0.014780407172598497,0.24331163408811077
rule,realized_market_volatility,2015,2009-2018,2015-03-31T00:00:00+01:00,-0.0007600295567971141,-0.0007732638775252769,-1.3383287713815233e-05,0.004616992902842353,0.02660012972611052,0.025838511915970953,-0.05062666080806813,0.07636614524097195
rule,realized_market_volatility,2016,2009-2018,2016-03-30T00:00:00+01:00,-0.0005177531678777012,-0.0005229108853596487,-5.323880117677715e-06,0.0016626720868698902,-0.03664000153203062,-0.03772731770165619,-0.04791744908392017,-0.14564400989632534
rule,realized_market_volatility,2017,2009-2018,2017-03-30T00:00:00+01:00,0.0009221137691595423,0.0009065634435413462,-1.5431438431461717e-05,-0.01826182968008401,0.016777459828307285,0.014701738939027076,-0.09390050627338764,-0.553852973078119
rule,realized_market_volatility,2018,2009-2018,2018-03-29T00:00:00+01:00,0.0005838145200929574,0.000598360064223362,1.460507694698676e-05,0.00042057975147689886,0.03295043207164229,0.03563283326010085,0.10695499340907666,-0.10679207458116616
rule,realized_market_volatility,2019,2019-2025,2019-03-29T00:00:00+00:00,0.00044996070971541167,0.00045970405023342307,9.763994332106352e-06,-0.007829259430535564,0.05949917493768147,0.059518325320316756,0.04728123081637017,-0.319605160203645
rule,realized_market_volatility,2020,2019-2025,2020-03-30T00:00:00+01:00,-0.0011033402270108309,-0.0011180454994160324,-1.4907520389038378e-05,0.013128948891956288,-0.053120981100239724,-0.05310040433346708,-0.07502700700638909,0.41802865198859585
rule,realized_market_volatility,2021,2019-2025,2021-03-31T00:00:00+01:00,-0.0005472772489645352,-0.0005624631112880609,-1.533810204138578e-05,0.01216408774625125,0.0009053875345903787,-0.001313929030809774,-0.09497845049998459,0.11796706055295014
rule,realized_market_volatility,2022,2019-2025,2022-03-31T00:00:00+01:00,0.0019139263730959418,0.001929108888710333,1.5493900778225253e-05,-0.024787876358965844,0.08382818857014249,0.08498814078703625,0.04873314173923582,-0.5000977912922273
rule,realized_market_volatility,2023,2019-2025,2023-03-30T00:00:00+01:00,-0.00024185877726544974,-0.00023843179058138296,3.466544934978364e-06,0.006282890295585191,-0.015657565624637604,-0.015432016673599816,0.04184464996824228,0.20241456813136258
rule,realized_market_volatility,2024,2019-2025,2024-03-28T00:00:00+00:00,0.002243123534768196,0.002251999865539393,9.223503165456284e-06,-0.013807599896800814,0.1302533843868349,0.1301131964932103,0.04176553051702132,-0.46104488207716426
rule,realized_market_volatility,2025,2019-2025,2025-04-01T00:00:00+01:00,0.0013292887139648394,0.0013293976011817938,2.3413835524918472e-07,-0.0009625021622672045,0.0916392835786896,0.09310629573735014,-0.0028782140721546738,-0.06376367602583627
rule,mean_cross_pair_correlation,2009,2009-2018,2009-04-03T00:00:00+01:00,-0.002442090434842118,-0.002433369091179343,8.425688093097395e-06,0.001038026237009687,-0.06816420867268325,-0.06799911952454325,0.05383447061413163,0.05418761659840215
rule,mean_cross_pair_correlation,2010,2009-2018,2010-03-31T00:00:00+01:00,-0.0008307839169018167,-0.0008434036144665188,-1.2820825695250375e-05,0.012300777462286663,0.0033821703554204633,0.003197049989946049,-0.018653536596913173,0.2483872448371651
rule,mean_cross_pair_correlation,2011,2009-2018,2011-03-31T00:00:00+01:00,-0.0016825414123648572,-0.0016600481862508335,2.2353372506169757e-05,-0.0019337025398647144,-0.06939687431212856,-0.06772176975566807,0.09967422408100374,0.0073536736442685454
rule,mean_cross_pair_correlation,2012,2009-2018,2012-03-29T00:00:00+01:00,-0.0023661157249878478,-0.002367473923304828,-1.5627999861269671e-06,0.022830333434726197,-0.18257868413465275,-0.18217227045872614,0.049806953503934874,0.5384853147535872
rule,mean_cross_pair_correlation,2013,2009-2018,2013-04-01T00:00:00+01:00,-0.0006036317312291673,-0.0006118894973624549,-8.364405545709255e-06,0.0006340604808008111,-0.04843233323522792,-0.05012897976143073,0.0004133411817662437,0.04765556464783506
rule,mean_cross_pair_correlation,2014,2009-2018,2014-03-31T00:00:00+01:00,0.00011795632429404274,0.0001033928704469197,-1.4620013149356162e-05,0.015526215515780713,-0.06533383549892244,-0.06238988973280606,-0.04987968949427741,0.15112938717650484
rule,mean_cross_pair_correlation,2015,2009-2018,2015-03-31T00:00:00+01:00,0.0006725743237548459,0.0006583348063879922,-1.4221805642071283e-05,0.0025809870120797745,0.033021572196765214,0.03214278241583495,-0.06545937689619818,0.08035123106868071
rule,mean_cross_pair_correlation,2016,2009-2018,2016-03-30T00:00:00+01:00,-0.0003850493587294234,-0.00039203418935774756,-7.147455325593789e-06,-0.0012243077201326454,-0.03908061140788294,-0.04031261935741955,-0.059873671309215906,-0.08266074416282236
rule,mean_cross_pair_correlation,2017,2009-2018,2017-03-30T00:00:00+01:00,0.00026256231701402564,0.0002430820949703386,-1.9419953445262274e-05,-0.0138923916840083,0.016497908870790227,0.014382566585956416,-0.12058991855602025,-0.4381639377340293
rule,mean_cross_pair_correlation,2018,2009-2018,2018-03-29T00:00:00+01:00,0.0004659126608071503,0.0004719207171121218,6.092887024144154e-06,0.002312386482124666,-0.020469524825811308,-0.01813445483648233,0.011344757600485426,-0.004194756444508736
rule,mean_cross_pair_correlation,2019,2019-2025,2019-03-29T00:00:00+00:00,0.0006857545139665368,0.000668612405357385,-1.7051468305625205e-05,-0.008329105319635014,0.05100491632878653,0.04993249490121062,-0.0666997188085483,-0.3253275387008208
rule,mean_cross_pair_correlation,2020,2019-2025,2020-03-30T00:00:00+01:00,-0.0008807607163346472,-0.0009110080048209727,-3.0654265442817596e-05,0.001607951572028931,0.008553761947385207,0.007751268043252363,-0.19023426648970646,0.08028603714880103
rule,mean_cross_pair_correlation,2021,2019-2025,2021-03-31T00:00:00+01:00,-0.00033322609813314305,-0.00034716535253180505,-1.3976322430094061e-05,0.013532950382252468,-0.02982672095445507,-0.03306100779952528,-0.11584811193185869,0.21750722893783503
rule,mean_cross_pair_correlation,2022,2019-2025,2022-03-31T00:00:00+01:00,0.001045404322010911,0.0010615625244843594,1.6568667891812244e-05,-0.018194598136486433,0.07218538460206714,0.07282811931926388,0.0804587005072627,-0.3884924190001278
rule,mean_cross_pair_correlation,2023,2019-2025,2023-03-30T00:00:00+01:00,0.00039363923252593437,0.0003950890673211731,1.6023924123373954e-06,0.010884879265351992,-0.0003564098990455662,-0.0011968989147052597,-0.01053377435955269,0.31607708478224356
rule,mean_cross_pair_correlation,2024,2019-2025,2024-03-28T00:00:00+00:00,0.0017857413632675321,0.0017842237496675138,-1.1710050351963872e-06,-0.014468350383519627,0.14046199234197473,0.14039712928671563,0.001985646433578139,-0.5007737503671716
rule,mean_cross_pair_correlation,2025,2019-2025,2025-04-01T00:00:00+01:00,-0.0008352205220880694,-0.0008457449548168406,-1.0557352912319689e-05,0.003695983291072743,-0.06193456533500385,-0.062230701329764514,-0.03909336826219425,0.2542430971390286
rule,cross_sectional_return_dispersion,2009,2009-2018,2009-04-03T00:00:00+01:00,0.0022345389667380116,0.0022447534642846376,1.0539575184791101e-05,-0.014763989369010393,0.10007704160246535,0.09948712304644508,0.054530046224961486,-0.1749341096399982
rule,cross_sectional_return_dispersion,2010,2009-2018,2010-03-31T00:00:00+01:00,0.00018643055535560755,0.00017488360741233291,-1.165960050245705e-05,0.000835172986993496,0.04357669568658909,0.043229860978861175,-0.04578111750993959,-0.07644092817638398
rule,cross_sectional_return_dispersion,2011,2009-2018,2011-03-31T00:00:00+01:00,0.0031714720003455602,0.0031662691157023134,-4.739785490514263e-06,-0.009296947260161836,0.08670702179176756,0.08619194364957077,-0.01048646268985252,-0.183000002698525
rule,cross_sectional_return_dispersion,2012,2009-2018,2012-03-29T00:00:00+01:00,-0.0008633875787614069,-0.000860919442806248,2.3813172695171935e-06,0.017085541986089355,-0.13481124638137562,-0.1341218326065054,0.0001415000494718218,0.33528648247900017
rule,cross_sectional_return_dispersion,2013,2009-2018,2013-04-01T00:00:00+01:00,0.0014183828012775464,0.0014083768732543627,-9.959896507696778e-06,-0.01001306085591795,0.05542234379598692,0.05487050085697962,-0.03681982652654906,-0.21374329384605598
rule,cross_sectional_return_dispersion,2014,2009-2018,2014-03-31T00:00:00+01:00,0.0004070479137122614,0.00039354503074070255,-1.36360907746747e-05,0.013347649384827895,-0.03415562948548951,-0.0323687569309313,0.05007009394681229,0.13300428790811078
rule,cross_sectional_return_dispersion,2015,2009-2018,2015-03-31T00:00:00+01:00,-0.00013893545962573848,-0.00013435136308263078,4.8368821414031976e-06,-0.010320794847663038,0.02869039399075178,0.02917163601364216,0.04923524365492854,-0.2084040652075219
rule,cross_sectional_return_dispersion,2016,2009-2018,2016-03-30T00:00:00+01:00,-0.0005167727909505325,-0.0005183992831431586,-1.794929958729032e-06,-0.007560925323668831,-0.04990696105769691,-0.050104848344928184,0.01643422003151302,-0.25369123572797253
rule,cross_sectional_return_dispersion,2017,2009-2018,2017-03-30T00:00:00+01:00,0.0010801923672067843,0.0010939776359139518,1.3819416380807448e-05,-0.013352970155357762,0.07256658595641646,0.07383447061413163,0.044065595421527624,-0.3982131653711189
rule,cross_sectional_return_dispersion,2018,2009-2018,2018-03-29T00:00:00+01:00,0.002193867345702404,0.002213207232565767,1.964743552567356e-05,-0.004532716500090562,0.12404536229154896,0.12427133680664532,0.1303203397987153,-0.17493463218870703
rule,cross_sectional_return_dispersion,2019,2019-2025,2019-03-29T00:00:00+00:00,0.0002616922546552225,0.0002743802838407483,1.275047975640985e-05,-0.007235834629277035,0.06017156615020923,0.0613971906388674,0.1159864202508913,-0.2744751933796926
rule,cross_sectional_return_dispersion,2020,2019-2025,2020-03-30T00:00:00+01:00,-0.0011324098257293265,-0.001127751286173468,4.416740913201485e-06,0.024569300017874933,-0.05751000545284319,-0.057464736565943385,-0.0042676214286449165,0.5233473940350193
rule,cross_sectional_return_dispersion,2021,2019-2025,2021-03-31T00:00:00+01:00,2.4098279420273878e-05,2.8874019473250725e-05,4.72620282332867e-06,0.0027222561000877794,0.06002687437029818,0.061948296094705035,0.03486327158753481,-0.07236921346708605
rule,cross_sectional_return_dispersion,2022,2019-2025,2022-03-31T00:00:00+01:00,-0.0006595628278522731,-0.0006702998210757372,-1.1131042406336796e-05,0.012588904440622557,-0.028269507106871417,-0.028020636761828924,-0.0887406727722858,0.17885023593520308
rule,cross_sectional_return_dispersion,2023,2019-2025,2023-03-30T00:00:00+01:00,-0.0014660367790073681,-0.001459263194797948,6.509706506082561e-06,0.0005948696028120065,-0.06231640900536105,-0.06111844618050938,0.06178870957274432,0.08002188760108118
rule,cross_sectional_return_dispersion,2024,2019-2025,2024-03-28T00:00:00+00:00,0.0014228771164046877,0.0014396152236372177,1.6948339962285293e-05,-0.010613483038046285,0.0817797585420459,0.0825560228485343,0.115573410332057,-0.3160032819075098
rule,cross_sectional_return_dispersion,2025,2019-2025,2025-04-01T00:00:00+01:00,0.0016458391155490643,0.0016529844807228668,7.2960101894714515e-06,0.0019498388550172703,0.08740681682280246,0.08919502263731884,0.034466812836356386,-0.10227055893879716
rule,momentum_dispersion,2009,2009-2018,2009-04-03T00:00:00+01:00,0.00214025559373425,0.0021235108355138715,-1.65014580449366e-05,-0.007784677933436585,0.13027955095751706,0.13024213075060534,-0.09257979308826768,-0.15059044959272094
rule,momentum_dispersion,2010,2009-2018,2010-03-31T00:00:00+01:00,0.0008522579322846549,0.000821952439469645,-3.0378425362548555e-05,-0.012970648688129,0.09205269759737172,0.09031001277756087,-0.20051408138274274,-0.2225432452939909
rule,momentum_dispersion,2011,2009-2018,2011-03-31T00:00:00+01:00,0.002942974404951808,0.0029202615186756766,-2.2354896348513977e-05,-0.00607213123186227,0.11944089808496589,0.1190578912612811,-0.12278450363196128,-0.18782154115695768
rule,momentum_dispersion,2012,2009-2018,2012-03-29T00:00:00+01:00,0.0001465540915496496,0.00010218852289737052,-4.4334633482846515e-05,-0.009404350870003114,-0.05560739162213316,-0.05625850463173283,-0.2929700009256019,-0.058903966502765005
rule,momentum_dispersion,2013,2009-2018,2013-04-01T00:00:00+01:00,0.0006919887397333808,0.0006804010963924212,-1.1562132610576256e-05,-0.0016307047660839083,0.03867445161960493,0.038579231661501706,-0.03474879243780406,-0.09344020070450092
rule,momentum_dispersion,2014,2009-2018,2014-03-31T00:00:00+01:00,0.0023826168336400473,0.0023582037735162204,-2.422927130346365e-05,-0.002613891978302904,0.12467306927792772,0.12213713305295754,-0.09380243968782039,-0.2627369917341023
rule,momentum_dispersion,2015,2009-2018,2015-03-31T00:00:00+01:00,0.005941185965293871,0.005940507961767563,-1.498929971002717e-09,-0.013630063637185772,0.16051304584353357,0.16145251396648044,0.07720377461134476,-0.24866767948253718
rule,momentum_dispersion,2016,2009-2018,2016-03-30T00:00:00+01:00,-1.1516084990702725e-05,-2.0796832480934565e-05,-9.379704073720922e-06,-0.016335316266619604,-0.01407446732678745,-0.01427448243431153,-0.022941094486924014,-0.157251571043613
rule,momentum_dispersion,2017,2009-2018,2017-03-30T00:00:00+01:00,0.0001316853455452662,0.0001167047378308147,-1.4883577779606805e-05,-0.007418901465116107,0.05103235747303544,0.04836671802773498,-0.051510015408320495,-0.21369898427386377
rule,momentum_dispersion,2018,2009-2018,2018-03-29T00:00:00+01:00,0.000456880424111249,0.00043830185819603457,-1.8615429459389963e-05,-0.005968357162324002,0.03941372167472224,0.03779842236310757,-0.09226455757119242,-0.07266900220193968
rule,momentum_dispersion,2019,2019-2025,2019-03-29T00:00:00+00:00,0.0008321334909690766,0.0008121575542750009,-1.979601754564854e-05,-0.009247892872006124,0.057858625491925456,0.05539886523343785,-0.07510673678543806,-0.38909088080230075
rule,momentum_dispersion,2020,2019-2025,2020-03-30T00:00:00+01:00,0.0016864466975751032,0.001672944487574266,-1.3224020754055857e-05,0.006876027016794916,0.03479531261252919,0.03353189913268928,-0.12927559492576932,0.14938825735445682
rule,momentum_dispersion,2021,2019-2025,2021-03-31T00:00:00+01:00,-1.4369950831067985e-05,-2.894236725597797e-05,-1.4614876766215192e-05,-0.006329153928884043,0.059048077035605884,0.05805864059944953,-0.12382531020960094,-0.23480248637031448
rule,momentum_dispersion,2022,2019-2025,2022-03-31T00:00:00+01:00,-0.00037479017444782056,-0.00038692674653964505,-1.2431486503523641e-05,-0.012494032113298897,0.07619111511227299,0.07586217343882551,-0.08822778345250257,-0.26048475080152556
rule,momentum_dispersion,2023,2019-2025,2023-03-30T00:00:00+01:00,0.0016124962209234652,0.0016064973914270543,-5.955872456692591e-06,-0.001443812864430214,0.08696295145697176,0.08712466579922526,-0.019494025612572866,0.01996394025946808
rule,momentum_dispersion,2024,2019-2025,2024-03-28T00:00:00+00:00,0.001934941250335956,0.0019163549975121379,-1.830071242907904e-05,-0.011038105247366554,0.11816584018580129,0.115908187391459,-0.10655116858117297,-0.39704303472515273
rule,momentum_dispersion,2025,2019-2025,2025-04-01T00:00:00+01:00,0.00158246035142708,0.0015831581180137813,9.16855361305063e-07,-0.006507006738611468,0.15754776616646257,0.15738830832312992,-0.050747458640621884,-0.3606501962672225
rule,carry_dispersion,2009,2009-2018,2009-04-03T00:00:00+01:00,0.0017336821570134412,0.0017417739391449249,8.264986848703193e-06,-0.006598641253174584,0.04688260083269613,0.04707639922990226,0.04790253411170671,-0.21131406285005716
rule,carry_dispersion,2010,2009-2018,2010-03-31T00:00:00+01:00,6.360472702653274e-05,6.0058980356564686e-05,-3.4499104741081215e-06,-0.005362103437194128,0.022621320108583233,0.023208525045322545,-0.03699283947272128,-0.24740191603427034
rule,carry_dispersion,2011,2009-2018,2011-03-31T00:00:00+01:00,-0.0022834325594495116,-0.002275650305783188,7.462008233769966e-06,0.002073992042126053,-0.0903207963484311,-0.0887389980006946,0.061345881337688764,-0.034971963881208636
rule,carry_dispersion,2012,2009-2018,2012-03-29T00:00:00+01:00,-0.001070919116301978,-0.0010717903275181205,-1.005799119317371e-06,0.00757263271516221,0.0001649511466196246,0.0003202622911640764,0.07739957666156295,0.0708632388140224
rule,carry_dispersion,2013,2009-2018,2013-04-01T00:00:00+01:00,0.00025633666270901583,0.0002443125518102532,-1.2072171334818094e-05,0.0035987363883475815,0.054389076931931415,0.053060307395695554,-0.026197143777158646,-0.06647792268024164
rule,carry_dispersion,2014,2009-2018,2014-03-31T00:00:00+01:00,-0.000258777679695242,-0.00027885794550174697,-2.0246156457586628e-05,0.023417900581847496,-0.10318856130440553,-0.10378850091969649,-0.028163481098167905,0.41525986463163306
rule,carry_dispersion,2015,2009-2018,2015-03-31T00:00:00+01:00,0.0003574925853314688,0.0003687465408337454,1.1509195469980386e-05,0.0023075166244714024,0.004211087362105895,0.006232872863202021,0.028686386463702605,-0.04308822095055656
rule,carry_dispersion,2016,2009-2018,2016-03-30T00:00:00+01:00,-0.0005232017378706097,-0.0005178488826199321,5.322328332250752e-06,-0.00025231995826103734,-0.047706250295934685,-0.04918954037697341,0.04327137359876406,0.14647077863093658
rule,carry_dispersion,2017,2009-2018,2017-03-30T00:00:00+01:00,0.0002975856347482128,0.0003114766999808541,1.3948232581157251e-05,0.0053799200526476465,0.054526691844080294,0.05567853148677621,0.11050343782930232,-0.026107313176528753
rule,carry_dispersion,2018,2009-2018,2018-03-29T00:00:00+01:00,-0.0005760857736413093,-0.0005730117593167528,2.9664914989115283e-06,0.003610152563983428,-0.006631483645253929,-0.006194161904783505,0.01436417504663218,0.037358134898604324
rule,carry_dispersion,2019,2019-2025,2019-03-29T00:00:00+00:00,-0.0006390595453402178,-0.0006493716670565786,-1.0355690848120117e-05,0.005212116515861506,-0.0546740054650281,-0.056009398371009676,-0.01432522125366136,0.35255286236270406
rule,carry_dispersion,2020,2019-2025,2020-03-30T00:00:00+01:00,-0.0010954328288912485,-0.0010915049957751976,3.847099050221115e-06,0.029883583802397688,-0.09641867881822248,-0.09628087864325124,-0.012634100252626315,0.5520053418309582
rule,carry_dispersion,2021,2019-2025,2021-03-31T00:00:00+01:00,-0.0012231921163057286,-0.0012434270682641533,-2.042422542044737e-05,0.013193184180869812,-0.05467113700251173,-0.057794681510896936,-0.07858580813051896,0.09672708168449169
rule,carry_dispersion,2022,2019-2025,2022-03-31T00:00:00+01:00,-0.0005449222127748662,-0.000569319149919936,-2.475905491145346e-05,0.0058841583276606595,0.0029947412722798423,0.0006302999624318534,-0.13968274504228123,0.06940577309235905
rule,carry_dispersion,2023,2019-2025,2023-03-30T00:00:00+01:00,-0.0017209558190333877,-0.0017136480796215935,7.086175724996789e-06,-0.004152676760638661,-0.12057148299224392,-0.12158133915762549,0.016797808532944682,0.04841239762519677
rule,carry_dispersion,2024,2019-2025,2024-03-28T00:00:00+00:00,0.0006713000751820184,0.0006901756711229229,1.8949135090772998e-05,-0.0054106696200274355,0.07792429422115076,0.07810848006475406,0.10096752199172633,-0.33075171975285694
rule,carry_dispersion,2025,2019-2025,2025-04-01T00:00:00+01:00,-0.0017322767121975041,-0.0017282503941645723,3.7657341186528325e-06,0.0041544412175951095,-0.17466420936349183,-0.17464130498501831,0.007240074035484771,0.30829602039554027
rule,trend_reversal_proxy,2009,2009-2018,2009-04-03T00:00:00+01:00,-0.0009088554335268989,-0.0009151607305158526,-6.6532104493103954e-06,0.02937236225751922,-0.10241030156284393,-0.10317851639885539,-0.0659145938806956,0.4004418590088833
rule,trend_reversal_proxy,2010,2009-2018,2010-03-31T00:00:00+01:00,0.0002703912935305259,0.0002712560035000745,8.718159423298409e-07,0.002386614111673499,0.01017417273006791,0.009648601117744,0.02424544832641614,0.09876582633606903
rule,trend_reversal_proxy,2011,2009-2018,2011-03-31T00:00:00+01:00,-0.0011224553792903839,-0.0011269338760131783,-4.698514707513049e-06,0.0037118183460486086,-0.04883557120845257,-0.04848338102575391,-0.01744441998679287,0.10327249914136234
rule,trend_reversal_proxy,2012,2009-2018,2012-03-29T00:00:00+01:00,0.002276414321688694,0.002293860109720008,1.7681931801475845e-05,-0.007432926583072371,0.16626894159026906,0.16644980631515785,0.02703927637087482,-0.2336774862108986
rule,trend_reversal_proxy,2013,2009-2018,2013-04-01T00:00:00+01:00,0.00023636142800574547,0.00022852690751870184,-7.73728553246769e-06,-0.011076131273433916,0.02134441924481917,0.01976679766624539,-0.018903325773445754,-0.22942830932358702
rule,trend_reversal_proxy,2014,2009-2018,2014-03-31T00:00:00+01:00,0.0002117580932371562,0.0002157103003259111,3.915011529907758e-06,0.004919981282044336,0.008310840499654762,0.006846190864770991,0.09359948109555791,0.07257996199845335
rule,trend_reversal_proxy,2015,2009-2018,2015-03-31T00:00:00+01:00,-0.0009476854615240192,-0.000960052510566588,-1.2480124180372219e-05,-0.0052733096899520784,-0.03190843847425355,-0.0323750340007951,-0.08649593036637164,-0.0488707291962706
rule,trend_reversal_proxy,2016,2009-2018,2016-03-30T00:00:00+01:00,0.0007844782883079901,0.0007869145877875939,2.6583505308287562e-06,-0.0008684366205818361,0.00692711896324084,0.005367426688611587,0.03916146857900969,0.030922968861921054
rule,trend_reversal_proxy,2017,2009-2018,2017-03-30T00:00:00+01:00,-0.0005534700556597683,-0.0005519055961994144,1.5729899715095854e-06,0.01191658190289313,-0.03459388069557561,-0.03381906229363857,-0.06861325115562404,0.3054585065124496
rule,trend_reversal_proxy,2018,2009-2018,2018-03-29T00:00:00+01:00,0.0008682390444107128,0.000889310684010956,2.115639953243567e-05,-0.01837758742220238,0.04912016404075911,0.04902810034942356,0.0890004812420229,-0.41226744361619644
rule,trend_reversal_proxy,2019,2019-2025,2019-03-29T00:00:00+00:00,0.0006053184192109383,0.0006290710381074315,2.3846266000243874e-05,-0.005501566727299907,0.04627264399757854,0.04791744908392017,0.18130837541984554,-0.18993551015960808
rule,trend_reversal_proxy,2020,2019-2025,2020-03-30T00:00:00+01:00,0.00039315716783529437,0.0003845509100991214,-8.4103652942662e-06,-0.007482431139531419,-0.0013045670133851868,-0.003479531261252919,-0.04704466187228001,-0.09034652563009336
rule,trend_reversal_proxy,2021,2019-2025,2021-03-31T00:00:00+01:00,0.00047596551677690535,0.0004749511612127488,-8.497638819872648e-07,-0.0012471408173989236,0.00023512414235543323,-0.0024523128874627768,-0.01027205246353714,-0.0532710125575716
rule,trend_reversal_proxy,2022,2019-2025,2022-03-31T00:00:00+01:00,-0.002208051190618743,-0.0022449154813633265,-3.7354698403240224e-05,0.011571694023167472,-0.09315108810443033,-0.09505981544640849,-0.22378205017226158,0.1401181997158853
rule,trend_reversal_proxy,2023,2019-2025,2023-03-30T00:00:00+01:00,0.000296115301366734,0.00029453192746776394,-1.4776522380400528e-06,-0.002459495752490201,0.045498117410995936,0.046444997441296106,0.02744994568738703,-0.008857953543407236
rule,trend_reversal_proxy,2024,2019-2025,2024-03-28T00:00:00+00:00,5.877059451731676e-05,6.302732530838072e-05,4.3544550730303445e-06,-0.003930766903683712,0.05187161299771933,0.0510137467830017,0.05944385161006842,-0.13477266663516232
rule,trend_reversal_proxy,2025,2019-2025,2025-04-01T00:00:00+01:00,-3.6173599046420346e-05,-4.186174700022971e-05,-5.554211806207184e-06,0.001104818340237351,-0.053396736809134655,-0.05329422819556365,0.029712691135852388,0.1120121514920011
rule,decision_gross_exposure,2009,2009-2018,2009-04-03T00:00:00+01:00,0.0028408573535566983,0.0028291897450156023,-1.1363176868339195e-05,0.006827294728578945,0.06475016508914815,0.06460708782742682,-0.05574290116662998,0.10348975348966086
