scenario,fold,policy,status,result_path,pairs_path,coverage.measurement_start,coverage.measurement_end,coverage.first_decision,coverage.last_mark,coverage.planned_last_mark,coverage.initial_flat_seconds,coverage.trailing_coverage_gap_seconds,coverage.elapsed_seconds,metrics.steps,metrics.cumulative_log_return,metrics.gross_cumulative_log_return,metrics.annualized_net_return,metrics.annualized_gross_return,metrics.final_equity_ratio,metrics.sharpe_annualized,metrics.max_drawdown,metrics.total_cost_ratio,metrics.mean_gross_leverage,metrics.mean_weight_turnover,metrics.total_weight_turnover,metrics.terminated_by_margin_call,metrics.eval_start,metrics.eval_end,metrics.annualized_gross_minus_net,metrics.total_price_pnl_jpy,metrics.total_financing_jpy,metrics.total_spread_jpy,metrics.total_commission_jpy,metrics.total_overnight_jpy,metrics.total_actual_traded_notional_jpy,metrics.mean_target_gross_exposure,metrics.mean_target_net_exposure,metrics.period_net_return,metrics.period_gross_return,metrics.annualized_net_volatility
F1,2018,ridge,complete,fold-2018/F1-ridge.json.gz,fold-2018/F1-ridge-pairs.csv.gz,2018-02-14T00:00:00+00:00,2019-01-01T00:00:00+00:00,2018-02-14T00:00:00+00:00,2018-12-31T00:00:00+00:00,2018-12-31T00:00:00+00:00,0.0,86400.0,27648000.0,228,-0.15560410069834946,-0.05493071377809928,-0.16272900632509282,-0.06077316678067871,0.8558979727144289,-2.0442293538958105,0.15709478988182723,0.0893047847539511,3.2030468370253673,4.814035159454011,1097.6000163555145,False,2018-02-14T00:00:00+00:00,2018-12-31T00:00:00+00:00,0.10195583954441412,-52395.53770286951,-2401.704828751101,71117.18607997648,0.0,18187.598673974626,974812568.6154594,3.200000047683716,0.0,-0.1441020272855711,-0.053449271394637725,0.0866916300741851
F1,2018,ppo_ens3,complete,fold-2018/F1-ppo_ens3.json.gz,fold-2018/F1-ppo_ens3-pairs.csv.gz,2018-02-14T00:00:00+00:00,2019-01-01T00:00:00+00:00,2018-02-14T00:00:00+00:00,2018-12-31T00:00:00+00:00,2018-12-31T00:00:00+00:00,0.0,86400.0,27648000.0,228,0.3173337624914486,0.3508916468598671,0.43649589219987933,0.49258560108187766,1.373460905167599,1.9236895709338842,0.08989404487015795,0.03878200580346924,2.7120370098836677,0.9492487149078508,216.42870699898998,False,2018-02-14T00:00:00+00:00,2018-12-31T00:00:00+00:00,0.056089708881998324,411637.7803652662,605.1306058010499,18604.13724392003,0.0,20177.868559549202,248320646.13002348,2.716508878458594,0.0010694718575426745,0.373460905167599,0.4203334199881593,0.1878741556881332
F2,2018,canonical,complete,fold-2018/F2-canonical.json.gz,fold-2018/F2-canonical-pairs.csv.gz,2018-02-14T00:00:00+00:00,2019-01-01T00:00:00+00:00,2018-02-14T00:00:00+00:00,2018-12-31T00:00:00+00:00,2018-12-31T00:00:00+00:00,0.0,86400.0,27648000.0,228,-0.1576536937280408,-0.10743225183186035,-0.16468544404938973,-0.11540365351832299,0.8541455267094622,-1.9832955645709984,0.1458544732905378,0.046436921555699534,3.2032169102210033,1.0947368584181134,249.60000371932983,False,2018-02-14T00:00:00+00:00,2018-12-31T00:00:00+00:00,0.04928179053106674,-98576.86995974848,-840.681775090296,8564.051030933852,0.0,37872.870524765676,234842953.6712706,3.200000047683716,0.0,-0.1458544732905378,-0.1018626324489034,0.09053207222123318
F2,2018,ridge,complete,fold-2018/F2-ridge.json.gz,fold-2018/F2-ridge-pairs.csv.gz,2018-02-14T00:00:00+00:00,2019-01-01T00:00:00+00:00,2018-02-14T00:00:00+00:00,2018-12-31T00:00:00+00:00,2018-12-31T00:00:00+00:00,0.0,86400.0,27648000.0,228,-0.1359948402139173,-0.05493071377810016,-0.14377780299837065,-0.06077316678067966,0.8728471361816077,-1.7887009013872466,0.14324857439155492,0.07261736517848025,3.202771235175652,4.814035159454011,1097.6000163555145,False,2018-02-14T00:00:00+00:00,2018-12-31T00:00:00+00:00,0.08300463621769098,-52116.53551473822,-2418.9631251750066,35896.51314993601,0.0,36720.85202854422,984140442.9829977,3.200000047683716,0.0,-0.1271528638183923,-0.05344927139463856,0.0865905417175987
F2,2018,ppo_ens3,complete,fold-2018/F2-ppo_ens3.json.gz,fold-2018/F2-ppo_ens3-pairs.csv.gz,2018-02-14T00:00:00+00:00,2019-01-01T00:00:00+00:00,2018-02-14T00:00:00+00:00,2018-12-31T00:00:00+00:00,2018-12-31T00:00:00+00:00,0.0,86400.0,27648000.0,228,0.3079683532317362,0.35089164685986757,0.42122191225351135,0.49258560108187843,1.3606579278296536,1.8678634863365686,0.09035296585584107,0.04942640837751899,2.712179044417615,0.9492487149078508,216.42870699898998,False,2018-02-14T00:00:00+00:00,2018-12-31T00:00:00+00:00,0.07136368882836708,409481.51053598593,602.8256711838089,9260.294635243943,0.0,40166.11374227505,247207451.3369074,2.716508878458594,0.0010694718575426745,0.36065792782965356,0.42033341998815993,0.18777886500486185
F0,2019,canonical,complete,fold-2019/F0-canonical.json.gz,fold-2019/F0-canonical-pairs.csv.gz,2019-01-01T00:00:00+00:00,2019-05-21T23:00:00+00:00,2019-01-01T00:00:00+00:00,2019-05-20T23:00:00+00:00,2019-05-20T23:00:00+00:00,0.0,86400.0,12092400.0,100,0.05120168391904521,0.06563363922074188,0.14295990370816336,0.18682829921715421,1.052535151292216,1.4711018511991658,0.034264364822531146,0.015202476903455045,3.1987935521892688,1.5360000228881836,153.60000228881836,False,2019-01-01T00:00:00+00:00,2019-05-20T23:00:00+00:00,0.043868395508990854,69757.97553720468,-2020.347341533784,5782.051799604858,0.0,9420.425103850186,163341791.83507296,3.200000047683716,0.0,0.05253515129221609,0.067835432473527,0.09037546858280252
F0,2019,ridge,complete,fold-2019/F0-ridge.json.gz,fold-2019/F0-ridge-pairs.csv.gz,2019-01-01T00:00:00+00:00,2019-05-21T23:00:00+00:00,2019-01-01T00:00:00+00:00,2019-05-20T23:00:00+00:00,2019-05-20T23:00:00+00:00,0.0,86400.0,12092400.0,100,-0.021221163495513305,0.006702670144576889,-0.05387537735693653,0.017645874433659628,0.9790024210270277,-0.6012943151504202,0.05301817321210289,0.027816535804903408,3.201358220687282,5.024000074863434,502.4000074863434,False,2019-01-01T00:00:00+00:00,2019-05-20T23:00:00+00:00,0.07152125179059615,9264.530238679421,-2445.5734067480125,18897.39262688732,0.0,8919.143178016087,500916954.5203338,3.200000047683716,0.0,-0.020997578972972275,0.006725183309442131,0.09164128140382019
F0,2019,ppo_ens3,complete,fold-2019/F0-ppo_ens3.json.gz,fold-2019/F0-ppo_ens3-pairs.csv.gz,2019-01-01T00:00:00+00:00,2019-05-21T23:00:00+00:00,2019-01-01T00:00:00+00:00,2019-05-20T23:00:00+00:00,2019-05-20T23:00:00+00:00,0.0,86400.0,12092400.0,100,-0.014879177055376999,-0.008410973428120947,-0.03808603594109409,-0.02171100988043682,0.985230970919101,-0.5360482012266993,0.038818317243701106,0.006321296921939979,1.4872946610154318,0.6268270727992058,62.68270727992058,False,2019-01-01T00:00:00+00:00,2019-05-20T23:00:00+00:00,0.016375026060657268,-5899.019743063929,-2548.712415895009,2233.598039471239,0.0,4087.6988824687387,61199945.152826995,1.487345020476132,0.6714884542595974,-0.014769029080899054,-0.008375700154582957,0.07207491326971162
F1,2019,canonical,complete,fold-2019/F1-canonical.json.gz,fold-2019/F1-canonical-pairs.csv.gz,2019-01-01T00:00:00+00:00,2019-05-21T23:00:00+00:00,2019-01-01T00:00:00+00:00,2019-05-20T23:00:00+00:00,2019-05-20T23:00:00+00:00,0.0,86400.0,12092400.0,100,0.04571578894307133,0.06563363922074254,0.12671321526877005,0.1868282992171563,1.0467768631171115,1.314335413701829,0.035945633317359116,0.020927547797242665,3.1989689908097056,1.5360000228881836,153.60000228881836,False,2019-01-01T00:00:00+00:00,2019-05-20T23:00:00+00:00,0.060115083948386244,69716.87412314821,-2012.463208792887,11533.052513996301,0.0,9394.495283246375,162901499.05129325,3.200000047683716,0.0,0.04677686311711149,0.0678354324735277,0.09031690965182422
F1,2019,ridge,complete,fold-2019/F1-ridge.json.gz,fold-2019/F1-ridge-pairs.csv.gz,2019-01-01T00:00:00+00:00,2019-05-21T23:00:00+00:00,2019-01-01T00:00:00+00:00,2019-05-20T23:00:00+00:00,2019-05-20T23:00:00+00:00,0.0,86400.0,12092400.0,100,-0.040196656479391704,0.006702670144577885,-0.09958672465484049,0.01764587443366227,0.9606005122612394,-1.1386975115972677,0.0585854622826526,0.04627996168006776,3.201965750821242,5.024000074863434,502.4000074863434,False,2019-01-01T00:00:00+00:00,2019-05-20T23:00:00+00:00,0.11723259908850275,9304.326438419763,-2423.8524971127827,37444.38666384897,0.0,8835.5750162188,496313769.68629533,3.200000047683716,0.0,-0.039399487738760564,0.006725183309443134,0.09166227217320613
F1,2019,ppo_ens3,complete,fold-2019/F1-ppo_ens3.json.gz,fold-2019/F1-ppo_ens3-pairs.csv.gz,2019-01-01T00:00:00+00:00,2019-05-21T23:00:00+00:00,2019-01-01T00:00:00+00:00,2019-05-20T23:00:00+00:00,2019-05-20T23:00:00+00:00,0.0,86400.0,12092400.0,100,-0.017165578421268594,-0.00841097342812051,-0.043808527036681186,-0.021711009880435703,0.9829809107320227,-0.6183587249586419,0.04031462591747337,0.00854574551675152,1.4873288229039758,0.6268270727992058,62.68270727992058,False,2019-01-01T00:00:00+00:00,2019-05-20T23:00:00+00:00,0.022097517156245482,-5927.343965975968,-2545.999785250455,4462.211099196474,0.0,4083.534417555046,61131937.23901834,1.487345020476132,0.6714884542595974,-0.01701908926797735,-0.008375700154582524,0.07208203001940465
F2,2019,canonical,complete,fold-2019/F2-canonical.json.gz,fold-2019/F2-canonical-pairs.csv.gz,2019-01-01T00:00:00+00:00,2019-05-21T23:00:00+00:00,2019-01-01T00:00:00+00:00,2019-05-20T23:00:00+00:00,2019-05-20T23:00:00+00:00,0.0,86400.0,12092400.0,100,0.04225309651362343,0.06563363922074009,0.11657741668856932,0.1868282992171487,1.0431584651130166,1.2157666870082404,0.03704466345225188,0.024514007603065137,3.1990795280243676,1.5360000228881836,153.60000228881836,False,2019-01-01T00:00:00+00:00,2019-05-20T23:00:00+00:00,0.07025088252857938,69679.24577088394,-2006.7730548004217,5756.673474739304,0.0,18757.33412832583,162623309.5632899,3.200000047683716,0.0,0.043158465113016575,0.06783543247352508,0.09024379748492949
F2,2019,ridge,complete,fold-2019/F2-ridge.json.gz,fold-2019/F2-ridge-pairs.csv.gz,2019-01-01T00:00:00+00:00,2019-05-21T23:00:00+00:00,2019-01-01T00:00:00+00:00,2019-05-20T23:00:00+00:00,2019-05-20T23:00:00+00:00,0.0,86400.0,12092400.0,100,-0.030180625072048925,0.0067026701445758894,-0.07574062354680595,0.01764587443365697,0.9702702625837331,-0.8553857074712835,0.05574706778451044,0.036573606844616954,3.2016448520163885,5.024000074863434,502.4000074863434,False,2019-01-01T00:00:00+00:00,2019-05-20T23:00:00+00:00,0.09338649798046292,9279.211333790536,-2435.341905440439,18814.275733195765,0.0,17759.331111421183,498733039.0113304,3.200000047683716,0.0,-0.029729737416266944,0.006725183309441125,0.09161683838508489
F2,2019,ppo_ens3,complete,fold-2019/F2-ppo_ens3.json.gz,fold-2019/F2-ppo_ens3-pairs.csv.gz,2019-01-01T00:00:00+00:00,2019-05-21T23:00:00+00:00,2019-01-01T00:00:00+00:00,2019-05-20T23:00:00+00:00,2019-05-20T23:00:00+00:00,0.0,86400.0,12092400.0,100,-0.019061490550726323,-0.008410973428121395,-0.04852785959529394,-0.021711009880437965,0.9811190308383848,-0.6860295283413164,0.0417452899415518,0.010387176009620748,1.4873630468346095,0.6268270727992058,62.68270727992058,False,2019-01-01T00:00:00+00:00,2019-05-20T23:00:00+00:00,0.026816849714855973,-5950.67439917074,-2543.1187528235487,2228.570844521354,0.0,8158.605165099397,61062858.88725149,1.487345020476132,0.6714884542595974,-0.01888096916161519,-0.008375700154583401,0.0721478026635527
F0,2020,canonical,complete,fold-2020/F0-canonical.json.gz,fold-2020/F0-canonical-pairs.csv.gz,2020-01-01T00:00:00+00:00,2021-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,2020-12-31T00:00:00+00:00,2020-12-31T00:00:00+00:00,0.0,86400.0,31536000.0,261,-0.03204571587821946,0.002511411809689612,-0.031558949700275354,0.0025162925179586433,0.968462306962282,-0.18028157275463766,0.2222466725205524,0.03248988317518447,3.200703178031897,1.0973180240141478,286.40000426769257,False,2020-01-01T00:00:00+00:00,2020-12-31T00:00:00+00:00,0.034075242218234,-448.70321177172946,1400.8933492378678,10527.077762409173,0.0,21962.805412775288,275290396.82910883,3.200000047683716,0.0,-0.03153769303771803,0.0025145680459785023,0.17753436052842309
F0,2020,ridge,complete,fold-2020/F0-ridge.json.gz,fold-2020/F0-ridge-pairs.csv.gz,2020-01-01T00:00:00+00:00,2021-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,2020-12-31T00:00:00+00:00,2020-12-31T00:00:00+00:00,0.0,86400.0,31536000.0,261,-0.08463756121938844,-0.01823673987297896,-0.08120801556202836,-0.018083721910971885,0.9188452492098279,-0.5588791417609859,0.17328360678842358,0.06433870276480455,3.2013517486121503,4.462835315543573,1164.8000173568726,False,2020-01-01T00:00:00+00:00,2020-12-31T00:00:00+00:00,0.06312429365105648,-16487.646432395064,-328.40159297432416,41705.975678615156,0.0,22632.727086189367,1131834542.2731879,3.200000047683716,0.0,-0.08115475079017209,-0.018071456798932056,0.15125474927523166
F0,2020,ppo_ens3,complete,fold-2020/F0-ppo_ens3.json.gz,fold-2020/F0-ppo_ens3-pairs.csv.gz,2020-01-01T00:00:00+00:00,2021-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,2020-12-31T00:00:00+00:00,2020-12-31T00:00:00+00:00,0.0,86400.0,31536000.0,261,-0.1457170923832726,-0.12462349239926496,-0.13568405385271964,-0.11724612187834611,0.8644022145663609,-1.0674153090910024,0.1781014546259504,0.020251564983931606,1.8559079170509674,0.7460976179320743,194.7314782802714,False,2020-01-01T00:00:00+00:00,2020-12-31T00:00:00+00:00,0.01843793197437353,-113878.75904379204,-1467.4614059167648,7062.9280788723,0.0,13188.636905059302,186939959.60785544,1.8549156302024863,0.5790759700841549,-0.1355977854336391,-0.11717076806561916,0.13634551291357763
F1,2020,canonical,complete,fold-2020/F1-canonical.json.gz,fold-2020/F1-canonical-pairs.csv.gz,2020-01-01T00:00:00+00:00,2021-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,2020-12-31T00:00:00+00:00,2020-12-31T00:00:00+00:00,0.0,86400.0,31536000.0,261,-0.04322849966369473,0.002511411809688044,-0.04233582283645617,0.00251629251795707,0.9576925326419276,-0.24330862845569382,0.22313421286056367,0.042792006778041944,3.2008401136849436,1.0973180240141478,286.40000426769257,False,2020-01-01T00:00:00+00:00,2020-12-31T00:00:00+00:00,0.04485211535441324,-920.9171290946792,1405.4565490667192,20938.45924165996,0.0,21853.54753638199,273810516.86350083,3.200000047683716,0.0,-0.04230746735807245,0.00251456804597693,0.17745017523731796
F1,2020,ridge,complete,fold-2020/F1-ridge.json.gz,fold-2020/F1-ridge-pairs.csv.gz,2020-01-01T00:00:00+00:00,2021-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,2020-12-31T00:00:00+00:00,2020-12-31T00:00:00+00:00,0.0,86400.0,31536000.0,261,-0.1276948604916317,-0.018236739872982615,-0.119955075922515,-0.01808372191097548,0.8801218981379849,-0.8429029663287125,0.17941946945352583,0.10384621136234762,3.2018800706772605,4.462835315543573,1164.8000173568726,False,2020-01-01T00:00:00+00:00,2020-12-31T00:00:00+00:00,0.10187135401153952,-15712.459542383016,-319.4309572834549,81668.19333372162,0.0,22178.01802862603,1108295157.9041054,3.200000047683716,0.0,-0.11987810186201509,-0.018071456798935646,0.15130720755632138
F1,2020,ppo_ens3,complete,fold-2020/F1-ppo_ens3.json.gz,fold-2020/F1-ppo_ens3-pairs.csv.gz,2020-01-01T00:00:00+00:00,2021-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,2020-12-31T00:00:00+00:00,2020-12-31T00:00:00+00:00,0.0,86400.0,31536000.0,261,-0.15307823988679,-0.12462349239926765,-0.14202737705804197,-0.11724612187834849,0.8580625844655511,-1.121175499371017,0.1836420127318038,0.027216679388829972,1.8559614460912834,0.7460976179320743,194.7314782802714,False,2020-01-01T00:00:00+00:00,2020-12-31T00:00:00+00:00,0.024781255179693484,-113259.55761038986,-1461.1785352289237,14075.915321647164,0.0,13140.76406718281,186279610.83445925,1.8549156302024863,0.5790759700841549,-0.14193741553444894,-0.11717076806562153,0.13636522762435155
F2,2020,canonical,complete,fold-2020/F2-canonical.json.gz,fold-2020/F2-canonical-pairs.csv.gz,2020-01-01T00:00:00+00:00,2021-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,2020-12-31T00:00:00+00:00,2020-12-31T00:00:00+00:00,0.0,86400.0,31536000.0,261,-0.05542615336092967,0.0025114118096917215,-0.053954029478818964,0.002516292517960759,0.946081886058422,-0.31164583123544576,0.22523395427400117,0.05381679553685872,3.2009902765987617,1.0973180240141478,286.40000426769257,False,2020-01-01T00:00:00+00:00,2020-12-31T00:00:00+00:00,0.056470321996779725,-1509.6276613535451,1408.3092566342955,10394.66051008392,0.0,43422.13502677481,271894198.8204874,3.200000047683716,0.0,-0.05391811394157797,0.002514568045980617,0.1776303606984787
F2,2020,ridge,complete,fold-2020/F2-ridge.json.gz,fold-2020/F2-ridge-pairs.csv.gz,2020-01-01T00:00:00+00:00,2021-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,2020-12-31T00:00:00+00:00,2020-12-31T00:00:00+00:00,0.0,86400.0,31536000.0,261,-0.10800573460461488,-0.01823673987297938,-0.10244395163260636,-0.0180837219109723,0.8976224489058369,-0.7132334492199373,0.17662416426384642,0.08595241650428413,3.201638516216208,4.462835315543573,1164.8000173568726,False,2020-01-01T00:00:00+00:00,2020-12-31T00:00:00+00:00,0.08436022972163407,-16101.727780107754,-323.4068097730038,41207.11309841746,0.0,44745.30340586668,1118366709.0420637,3.200000047683716,0.0,-0.10237755109416313,-0.018071456798932472,0.15124425711415407
F2,2020,ppo_ens3,complete,fold-2020/F2-ppo_ens3.json.gz,fold-2020/F2-ppo_ens3-pairs.csv.gz,2020-01-01T00:00:00+00:00,2021-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,2020-12-31T00:00:00+00:00,2020-12-31T00:00:00+00:00,0.0,86400.0,31536000.0,261,-0.15945178852919684,-0.12462349239926539,-0.14748203956119496,-0.1172461218783465,0.8526110720393644,-1.1683129796188474,0.18835889666659134,0.033220135019197315,1.856017804959695,0.7460976179320743,194.7314782802714,False,2020-01-01T00:00:00+00:00,2020-12-31T00:00:00+00:00,0.03023591768284846,-112713.31517078908,-1455.4777706492596,7017.360437574552,0.0,26202.774581622776,185735245.13737452,1.8549156302024863,0.5790759700841549,-0.14738892796063563,-0.11717076806561953,0.1363119635675343
F0,2021,canonical,complete,fold-2021/F0-canonical.json.gz,fold-2021/F0-canonical-pairs.csv.gz,2021-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,2021-12-31T00:00:00+00:00,0.0,86400.0,31449600.0,260,0.08851410146805137,0.125361904102466,0.09288180449007537,0.1340467215823905,1.0925496590559631,0.8494067041059075,0.0680476446781757,0.0385973731075251,3.1981876333173687,1.3600000202655793,353.6000052690506,False,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,0.04116491709231514,131917.00721425534,-769.9750507665938,14192.958920936402,0.0,24404.41418658869,374377056.3609877,3.200000047683716,0.0,0.09254965905596313,0.13355861835646796,0.10436354667118135
F0,2021,ridge,complete,fold-2021/F0-ridge.json.gz,fold-2021/F0-ridge-pairs.csv.gz,2021-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,2021-12-31T00:00:00+00:00,0.0,86400.0,31449600.0,260,-0.03872874358186732,0.03071376322617512,-0.03811631062427601,0.03129906561610942,0.9620116255848952,-0.4442522400525086,0.17396336347055896,0.06740091485079582,3.200292147659076,4.7630769940523,1238.400018453598,False,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,0.06941537624038543,30314.69367145942,-902.1532357696076,44806.00797697282,0.0,22594.906873822998,1203061119.2912908,3.200000047683716,0.0,-0.03798837441510483,0.031190297055184172,0.08730836004657422
F0,2021,ppo_ens3,complete,fold-2021/F0-ppo_ens3.json.gz,fold-2021/F0-ppo_ens3-pairs.csv.gz,2021-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,2021-12-31T00:00:00+00:00,0.0,86400.0,31449600.0,260,-0.08925425762059991,-0.06730785572859267,-0.0856672938200482,-0.06530872870141036,0.914612996684175,-0.8170705738977126,0.16110412748018954,0.02107969817589216,1.8455237187392488,0.8703400102724957,226.28840267084888,False,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,0.020358565118637845,-62790.57301601428,-1516.7321239190042,8338.276176857486,0.0,12741.421999034672,217862103.61251134,1.8449874610891408,0.3507324962819089,-0.08538700331582505,-0.06509265955122213,0.10940103256536136
F1,2021,canonical,complete,fold-2021/F1-canonical.json.gz,fold-2021/F1-canonical-pairs.csv.gz,2021-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,2021-12-31T00:00:00+00:00,0.0,86400.0,31449600.0,260,0.07495841834420738,0.1253619041024674,0.07811681626183183,0.13404672158239206,1.0778393316087211,0.7191205751896317,0.06842609858507975,0.05241955057473353,3.198354480512164,1.3600000202655793,353.6000052690506,False,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,0.05592990532056023,131035.80904597827,-776.9268625240171,28193.672807688818,0.0,24225.87776704471,371839089.8743934,3.200000047683716,0.0,0.07783933160872114,0.1335586183564695,0.10439284858009436
F1,2021,ridge,complete,fold-2021/F1-ridge.json.gz,fold-2021/F1-ridge-pairs.csv.gz,2021-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,2021-12-31T00:00:00+00:00,0.0,86400.0,31449600.0,260,-0.08489405473726727,0.030713763226176024,-0.08165816327885259,0.03129906561611036,0.9186096015818079,-0.9735282984921024,0.19237492854464244,0.10973715676141126,3.20086041842516,4.7630769940523,1238.400018453598,False,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,0.11295722889496294,29233.164188946113,-886.4058457276856,87645.45226504629,0.0,22091.704496364957,1176617091.6467361,3.200000047683716,0.0,-0.08139039841819207,0.031190297055185105,0.08733347596915982
F1,2021,ppo_ens3,complete,fold-2021/F1-ppo_ens3.json.gz,fold-2021/F1-ppo_ens3-pairs.csv.gz,2021-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,2021-12-31T00:00:00+00:00,0.0,86400.0,31449600.0,260,-0.09790488835336375,-0.06730785572859156,-0.09356966312446788,-0.06530872870140932,0.9067351407250838,-0.8963970788489755,0.16150036032512893,0.02928823516855843,1.8455834909511335,0.8703400102724957,226.28840267084888,False,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,0.028260934423058562,-62466.161825257426,-1510.4622811022255,16605.607658468474,0.0,12682.627510089957,216934063.29718465,1.8449874610891408,0.3507324962819089,-0.09326485927491623,-0.0650926595512211,0.10938455212218298
F2,2021,canonical,complete,fold-2021/F2-canonical.json.gz,fold-2021/F2-canonical-pairs.csv.gz,2021-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,2021-12-31T00:00:00+00:00,0.0,86400.0,31449600.0,260,0.06521510162945343,0.1253619041024679,0.06762766832295058,0.13404672158239264,1.0673885967190302,0.6252535161147181,0.06919080512962528,0.06227739942053785,3.1984744093059634,1.3600000202655793,353.6000052690506,False,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,0.06641905325944206,130448.08065120107,-782.0845116304214,14039.221954374383,0.0,48238.17746616346,370330594.4836298,3.200000047683716,0.0,0.06738859671903019,0.1335586183564701,0.10445857133442406
F2,2021,ridge,complete,fold-2021/F2-ridge.json.gz,fold-2021/F2-ridge-pairs.csv.gz,2021-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,2021-12-31T00:00:00+00:00,0.0,86400.0,31449600.0,260,-0.06203238690471336,0.030713763226171392,-0.06034774176638284,0.03129906561610556,0.9398524473865161,-0.7114268009989276,0.18291941846380078,0.08899499626209914,3.20057905203696,4.7630769940523,1238.400018453598,False,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,0.0916468073824884,29741.728253090492,-894.2846044746992,44311.01464765871,0.0,44683.98161444039,1189749905.9808843,3.200000047683716,0.0,-0.06014755261348392,0.03119029705518033,0.08732534688259731
F2,2021,ppo_ens3,complete,fold-2021/F2-ppo_ens3.json.gz,fold-2021/F2-ppo_ens3-pairs.csv.gz,2021-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,2021-12-31T00:00:00+00:00,0.0,86400.0,31449600.0,260,-0.1025522743578069,-0.06730785572859235,-0.09778682022491929,-0.06530872870141005,0.9025309692929511,-0.9385570332212353,0.16229587610807095,0.0336052958542103,1.8456252926489425,0.8703400102724957,226.28840267084888,False,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,0.03247809152350924,-62356.2542987458,-1507.4805540936925,8288.429916945719,0.0,25316.86593726457,216558369.3696178,1.8449874610891408,0.3507324962819089,-0.09746903070704893,-0.06509265955122184,0.10943006997003667
F0,2022,canonical,complete,fold-2022/F0-canonical.json.gz,fold-2022/F0-canonical-pairs.csv.gz,2022-01-01T00:00:00+00:00,2023-01-01T00:00:00+00:00,2022-01-03T00:00:00+00:00,2022-12-30T00:00:00+00:00,2022-12-30T00:00:00+00:00,172800.0,172800.0,31190400.0,259,0.05297782364916123,0.08728149354989484,0.05506410043565377,0.09232564847936418,1.054406261976889,0.3320163938613681,0.11630987421392003,0.035032774041030335,3.1988852402115318,1.149034766156701,297.60000443458557,False,2022-01-03T00:00:00+00:00,2022-12-30T00:00:00+00:00,0.037261548043710416,86743.2574102543,2695.7786076660245,11433.764197265938,0.0,23599.009843764423,311150087.2697907,3.200000047683716,0.0,0.054406261976889025,0.09120380332184885,0.1611304346943823
F0,2022,ridge,complete,fold-2022/F0-ridge.json.gz,fold-2022/F0-ridge-pairs.csv.gz,2022-01-01T00:00:00+00:00,2023-01-01T00:00:00+00:00,2022-01-03T00:00:00+00:00,2022-12-30T00:00:00+00:00,2022-12-30T00:00:00+00:00,172800.0,172800.0,31190400.0,259,-0.09405362117564621,-0.02465450116309062,-0.09077337245664395,-0.024636205473223465,0.9102339531174981,-0.7606975564299732,0.16418630755590857,0.06544009884580483,3.2002618983108944,4.756756827637956,1232.0000183582306,False,2022-01-03T00:00:00+00:00,2022-12-30T00:00:00+00:00,0.06613716698342048,-24790.305785731714,464.3577490351032,43664.22213230959,0.0,21775.87671349523,1162773784.5487435,3.200000047683716,0.0,-0.0897660468825019,-0.02435306131362873,0.12485515942088092
