decision_index,decision_timestamp,target_timestamp,pair,state,score,score_changed,rank,target_weight,previous_weight,marked_exposure_jpy,signed_trade_jpy,signed_target_change_jpy,signed_drift_jpy,traded_notional_jpy,spread_jpy,commission_jpy,trading_cost_jpy,overnight_jpy,cost_jpy,cost_ratio,price_simple_contribution,carry_simple_contribution,gross_simple_contribution,net_simple_contribution,fold,era,policy
7,2009-04-14T00:00:00+01:00,2009-04-15T00:00:00+01:00,JPY/NOK,entry,-0.0044233727956291035,True,2,-0.800000011920929,0.0,0.0,-812553.9997423618,-812553.9997423618,0.0,812553.9997423618,48.753239984541715,0.0,48.753239984541715,16.251079994847238,65.00431997938895,6.400000095367432e-05,-0.0039371646685240165,6.101112271651465e-05,-0.003876153545807502,-0.003940153546761176,2009,2009-2018,supervised
7,2009-04-14T00:00:00+01:00,2009-04-15T00:00:00+01:00,JPY/SEK,entry,-0.005091522642632005,True,1,-0.800000011920929,0.0,0.0,-812553.9997423618,-812553.9997423618,0.0,812553.9997423618,48.753239984541715,0.0,48.753239984541715,16.251079994847238,65.00431997938895,6.400000095367432e-05,-0.0039258100173719885,3.0835510978455387e-06,-0.003922726466274143,-0.0039867264672278175,2009,2009-2018,supervised
8,2009-04-15T00:00:00+01:00,2009-04-16T00:00:00+01:00,JPY/USD,retained,-0.0008305368888273738,True,9,0.800000011920929,0.800000011920929,810424.9483608386,-11813.25395102345,0.0,-11813.25395102345,11813.25395102345,0.17719880926535175,0.0,0.17719880926535175,15.972233888196303,16.149432697461656,1.617750709252171e-05,-0.0008053838620179821,1.0728914184900448e-05,-0.0007946549478330817,-0.0008108324549256034,2009,2009-2018,supervised
8,2009-04-15T00:00:00+01:00,2009-04-16T00:00:00+01:00,JPY/EUR,inactive,-0.0017999839380965425,True,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,2009,2009-2018,supervised
8,2009-04-15T00:00:00+01:00,2009-04-16T00:00:00+01:00,JPY/GBP,exit,-0.0011802815911624589,True,7,0.0,0.800000011920929,805488.943049504,-805488.943049504,-798611.6944098151,-6877.248639688827,805488.943049504,24.164668291485118,0.0,24.164668291485118,0.0,24.164668291485118,2.4206676481916286e-05,0.0,-0.0,0.0,-2.4206676481916286e-05,2009,2009-2018,supervised
8,2009-04-15T00:00:00+01:00,2009-04-16T00:00:00+01:00,JPY/AUD,inactive,-0.0034821876565352644,True,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,2009,2009-2018,supervised
8,2009-04-15T00:00:00+01:00,2009-04-16T00:00:00+01:00,JPY/CHF,inactive,-0.0035484790406052915,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,2009-2018,supervised
8,2009-04-15T00:00:00+01:00,2009-04-16T00:00:00+01:00,JPY/CAD,entry,-0.0011408486240413493,True,8,0.800000011920929,0.0,0.0,798611.6944098151,798611.6944098151,0.0,798611.6944098151,27.951409304343528,0.0,27.951409304343528,15.972233888196303,43.92364319253983,4.400000065565109e-05,0.002728035867863673,-3.848696119535322e-07,0.0027276509982517194,0.0026836509975960684,2009,2009-2018,supervised
8,2009-04-15T00:00:00+01:00,2009-04-16T00:00:00+01:00,JPY/NZD,entry,-0.004828498691160656,True,2,-0.800000011920929,0.0,0.0,-798611.6944098151,-798611.6944098151,0.0,798611.6944098151,31.944467776392607,0.0,31.944467776392607,15.972233888196303,47.91670166458891,4.8000000715255743e-05,-0.008849883323098598,5.96111292659297e-05,-0.008790272193832669,-0.008838272194547924,2009,2009-2018,supervised
8,2009-04-15T00:00:00+01:00,2009-04-16T00:00:00+01:00,JPY/NOK,exit,-0.0015308588695753674,True,6,0.0,-0.800000011920929,-816552.9483065897,816552.9483065897,798611.6944098151,17941.253896774608,816552.9483065897,48.99317689839538,0.0,48.99317689839538,0.0,48.99317689839538,4.907834730835714e-05,-0.0,-0.0,-0.0,-4.907834730835714e-05,2009,2009-2018,supervised
8,2009-04-15T00:00:00+01:00,2009-04-16T00:00:00+01:00,JPY/SEK,retained,-0.007352516661970634,True,1,-0.800000011920929,-0.800000011920929,-816541.41547275,17929.72106293484,0.0,17929.72106293484,17929.72106293484,1.0757832637760905,0.0,1.0757832637760905,15.972233888196303,17.048017151972395,1.707765365855942e-05,-0.005156515306528115,3.0882716112833975e-06,-0.005153427034916832,-0.005170504688575391,2009,2009-2018,supervised
9,2009-04-16T00:00:00+01:00,2009-04-17T00:00:00+01:00,JPY/USD,reversal,-0.002549591951912213,True,2,-0.800000011920929,0.800000011920929,797807.7082084249,-1586668.95808766,-1577722.4997584703,-8946.458329189685,1586668.95808766,23.8000343713149,0.0,23.8000343713149,15.777224997584705,39.577259368899604,4.013609233786602e-05,-0.0020185708446115655,-1.0766824809729173e-05,-0.002029337669421295,-0.002069473761759161,2009,2009-2018,supervised
9,2009-04-16T00:00:00+01:00,2009-04-17T00:00:00+01:00,JPY/EUR,entry,-0.000904865862116483,True,9,0.800000011920929,0.0,0.0,788861.2498792352,788861.2498792352,0.0,788861.2498792352,19.72153124698088,0.0,19.72153124698088,15.777224997584705,35.498756244565584,3.600000053644181e-05,0.01002317155818676,-6.435800635861467e-06,0.010016735757550898,0.009980735757014456,2009,2009-2018,supervised
9,2009-04-16T00:00:00+01:00,2009-04-17T00:00:00+01:00,JPY/GBP,inactive,-0.0021455690509097594,True,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,2009,2009-2018,supervised
9,2009-04-16T00:00:00+01:00,2009-04-17T00:00:00+01:00,JPY/AUD,entry,-0.0012463816016345243,True,8,0.800000011920929,0.0,0.0,788861.2498792352,788861.2498792352,0.0,788861.2498792352,23.665837496377055,0.0,23.665837496377055,15.777224997584705,39.44306249396176,4.000000059604645e-05,-0.0012509173203618304,-5.361466525401067e-05,-0.0013045319856158412,-0.0013445319862118877,2009,2009-2018,supervised
9,2009-04-16T00:00:00+01:00,2009-04-17T00:00:00+01:00,JPY/CHF,inactive,-0.0020839795123241546,True,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,2009-2018,supervised
9,2009-04-16T00:00:00+01:00,2009-04-17T00:00:00+01:00,JPY/CAD,exit,-0.0018401753246988979,True,6,0.0,0.800000011920929,801334.9960527915,-801334.9960527915,-788861.2498792352,-12473.746173556312,801334.9960527915,28.0467248618477,0.0,28.0467248618477,0.0,28.0467248618477,2.8442746081463702e-05,0.0,-0.0,0.0,-2.8442746081463702e-05,2009,2009-2018,supervised
9,2009-04-16T00:00:00+01:00,2009-04-17T00:00:00+01:00,JPY/NZD,retained,-0.0031540229911032297,True,1,-0.800000011920929,-0.800000011920929,-807446.2196731566,18584.969793921453,0.0,18584.969793921453,18584.969793921453,0.7433987917568582,0.0,0.7433987917568582,15.777224997584705,16.520623789341563,1.675389585993445e-05,-0.009854785063682363,5.9685189147633003e-05,-0.00979509987453473,-0.009811853770394664,2009,2009-2018,supervised
9,2009-04-16T00:00:00+01:00,2009-04-17T00:00:00+01:00,JPY/NOK,inactive,-0.0013208572029844846,True,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,2009,2009-2018,supervised
9,2009-04-16T00:00:00+01:00,2009-04-17T00:00:00+01:00,JPY/SEK,exit,-0.0025291353053470407,True,3,0.0,-0.800000011920929,-803759.2611158562,803759.2611158562,788861.2498792352,14898.011236621067,803759.2611158562,48.22555566695137,0.0,48.22555566695137,0.0,48.22555566695137,4.890650303125006e-05,0.0,-0.0,0.0,-4.890650303125006e-05,2009,2009-2018,supervised
10,2009-04-17T00:00:00+01:00,2009-04-20T00:00:00+01:00,JPY/USD,reversal,0.0012733868539587735,True,9,0.800000011920929,-0.800000011920929,-790851.7152488874,1577091.994916398,1572480.559335021,4611.4355813768925,1577091.994916398,23.656379923745973,0.0,23.656379923745973,47.174416780050635,70.83079670379661,7.207038315484018e-05,0.00827197956078932,3.255232404049659e-05,0.008304531884829816,0.008232461501674976,2009,2009-2018,supervised
10,2009-04-17T00:00:00+01:00,2009-04-20T00:00:00+01:00,JPY/EUR,exit,-0.003275391428927552,True,5,0.0,0.800000011920929,798744.8642858893,-798744.8642858893,-786240.2796675105,-12504.58461837878,798744.8642858893,19.968621607147234,0.0,19.968621607147234,0.0,19.968621607147234,2.0318085878934942e-05,0.0,-0.0,0.0,-2.0318085878934942e-05,2009,2009-2018,supervised
10,2009-04-17T00:00:00+01:00,2009-04-20T00:00:00+01:00,JPY/GBP,inactive,-0.0037897263776286907,True,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,2009,2009-2018,supervised
10,2009-04-17T00:00:00+01:00,2009-04-20T00:00:00+01:00,JPY/AUD,reversal,-0.0043889920480641486,True,2,-0.800000011920929,0.800000011920929,787627.7496465704,-1573868.029314081,-1572480.559335021,-1387.4699790598825,1573868.029314081,47.21604087942243,0.0,47.21604087942243,47.174416780050635,94.39045765947307,9.604235397954105e-05,-0.0352612178746544,0.00016819643942459007,-0.03509302143522981,-0.03518906378920935,2009,2009-2018,supervised
10,2009-04-17T00:00:00+01:00,2009-04-20T00:00:00+01:00,JPY/CHF,inactive,-0.002532626480169372,True,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,2009-2018,supervised
10,2009-04-17T00:00:00+01:00,2009-04-20T00:00:00+01:00,JPY/CAD,entry,-0.0012729865686673396,True,8,0.800000011920929,0.0,0.0,786240.2796675105,786240.2796675105,0.0,786240.2796675105,27.518409788362867,0.0,27.518409788362867,47.174416780050635,74.6928265684135,7.600000113248825e-05,0.02652194862527773,-1.188832956950028e-06,0.02652075979232078,0.02644475979118829,2009,2009-2018,supervised
10,2009-04-17T00:00:00+01:00,2009-04-20T00:00:00+01:00,JPY/NZD,retained,-0.009535054750456323,True,1,-0.800000011920929,-0.800000011920929,-798578.8223127166,12338.542645206093,0.0,12338.542645206093,12338.542645206093,0.49354170580824375,0.0,0.49354170580824375,47.174416780050635,47.667958485858875,4.850217973195155e-05,-0.028985066127756295,0.00018328519396857234,-0.028801780933787723,-0.028850283113519674,2009,2009-2018,supervised
10,2009-04-17T00:00:00+01:00,2009-04-20T00:00:00+01:00,JPY/NOK,inactive,-0.004152008922990987,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,2009,2009-2018,supervised
10,2009-04-17T00:00:00+01:00,2009-04-20T00:00:00+01:00,JPY/SEK,inactive,-0.0025871454688100727,True,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,2009,2009-2018,supervised
11,2009-04-20T00:00:00+01:00,2009-04-21T00:00:00+01:00,JPY/USD,exit,3.734044206168809e-06,True,6,0.0,0.800000011920929,794369.9839504671,-794369.9839504671,-763138.6189188532,-31231.365031613852,794369.9839504671,11.915549759257006,0.0,11.915549759257006,0.0,11.915549759257006,1.2491098881818794e-05,-0.0,0.0,0.0,-1.2491098881818794e-05,2009,2009-2018,supervised
11,2009-04-20T00:00:00+01:00,2009-04-21T00:00:00+01:00,JPY/EUR,entry,0.0005550143356142795,True,8,0.800000011920929,0.0,0.0,763138.6189188532,763138.6189188532,0.0,763138.6189188532,19.07846547297133,0.0,19.07846547297133,15.262772378377067,34.341237851348396,3.60000005364418e-05,-0.0051418698559296235,-6.3153112657219135e-06,-0.005148185167195346,-0.005184185167731788,2009,2009-2018,supervised
11,2009-04-20T00:00:00+01:00,2009-04-21T00:00:00+01:00,JPY/GBP,entry,-0.0030135575922450894,True,2,-0.800000011920929,0.0,0.0,-763138.6189188532,-763138.6189188532,0.0,763138.6189188532,22.894158567565597,0.0,22.894158567565597,15.262772378377067,38.15693094594266,4.000000059604644e-05,0.011241256910956558,2.982977562303194e-05,0.01127108668657959,0.011231086685983544,2009,2009-2018,supervised
11,2009-04-20T00:00:00+01:00,2009-04-21T00:00:00+01:00,JPY/AUD,exit,-0.0013763338205293007,True,4,0.0,-0.800000011920929,-820895.0164050964,820895.0164050964,763138.6189188532,57756.397486243164,820895.0164050964,24.626850492152894,0.0,24.626850492152894,0.0,24.626850492152894,2.5816385383835705e-05,-0.0,-0.0,-0.0,-2.5816385383835705e-05,2009,2009-2018,supervised
11,2009-04-20T00:00:00+01:00,2009-04-21T00:00:00+01:00,JPY/CHF,entry,0.005475565959230156,True,9,0.800000011920929,0.0,0.0,763138.6189188532,763138.6189188532,0.0,763138.6189188532,26.70985166215986,0.0,26.70985166215986,15.262772378377067,41.97262404053693,4.400000065565109e-05,-0.004928586300199061,1.3069603132295785e-05,-0.004915516697066765,-0.004959516697722417,2009,2009-2018,supervised
11,2009-04-20T00:00:00+01:00,2009-04-21T00:00:00+01:00,JPY/CAD,exit,-0.0015001392246573003,True,3,0.0,0.800000011920929,812306.0596596822,-812306.0596596822,-763138.6189188532,-49167.440740828984,812306.0596596822,28.430712088088875,0.0,28.430712088088875,0.0,28.430712088088875,2.9803982455525678e-05,-0.0,-0.0,-0.0,-2.9803982455525678e-05,2009,2009-2018,supervised
11,2009-04-20T00:00:00+01:00,2009-04-21T00:00:00+01:00,JPY/NZD,exit,7.07820390104466e-05,True,7,0.0,-0.800000011920929,-814726.8123661136,814726.8123661136,763138.6189188532,51588.19344726042,814726.8123661136,32.58907249464455,0.0,32.58907249464455,0.0,32.58907249464455,3.416320146547306e-05,-0.0,-0.0,-0.0,-3.416320146547306e-05,2009,2009-2018,supervised
11,2009-04-20T00:00:00+01:00,2009-04-21T00:00:00+01:00,JPY/NOK,entry,-0.007339915212678408,True,1,-0.800000011920929,0.0,0.0,-763138.6189188532,-763138.6189188532,0.0,763138.6189188532,45.788317135131194,0.0,45.788317135131194,15.262772378377067,61.05108951350826,6.400000095367431e-05,0.011112621089816914,5.98689882904707e-05,0.011172490078107385,0.011108490077153711,2009,2009-2018,supervised
11,2009-04-20T00:00:00+01:00,2009-04-21T00:00:00+01:00,JPY/SEK,inactive,-0.0008247604310471322,True,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,2009,2009-2018,supervised
12,2009-04-21T00:00:00+01:00,2009-04-22T00:00:00+01:00,JPY/USD,entry,6.5351840182328375e-06,True,1,-0.800000011920929,0.0,0.0,-772367.712295748,-772367.712295748,0.0,772367.712295748,11.585515684436219,0.0,11.585515684436219,15.44735424591496,27.03286993035118,2.8000000417232515e-05,-0.004157767517412802,-1.079554279245993e-05,-0.004168563060205263,-0.004196563060622495,2009,2009-2018,supervised
12,2009-04-21T00:00:00+01:00,2009-04-22T00:00:00+01:00,JPY/EUR,exit,0.0029701734268338703,True,6,0.0,0.800000011920929,758233.6696662995,-758233.6696662995,-772367.712295748,14134.042629448464,758233.6696662995,18.955841741657487,0.0,18.955841741657487,0.0,18.955841741657487,1.9634007711459738e-05,-0.0,-0.0,-0.0,-1.9634007711459738e-05,2009,2009-2018,supervised
12,2009-04-21T00:00:00+01:00,2009-04-22T00:00:00+01:00,JPY/GBP,retained,0.0014387172981769375,True,2,-0.800000011920929,-0.800000011920929,-752415.3224862185,-19952.389809529413,0.0,-19952.389809529413,19952.389809529413,0.5985716942858824,0.0,0.5985716942858824,15.44735424591496,16.045925940200842,1.661998648970931e-05,-0.013901794107866827,3.07806513700282e-05,-0.013871013456496798,-0.013887633442986509,2009,2009-2018,supervised
12,2009-04-21T00:00:00+01:00,2009-04-22T00:00:00+01:00,JPY/AUD,inactive,0.0033834014886789045,True,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,2009,2009-2018,supervised
12,2009-04-21T00:00:00+01:00,2009-04-22T00:00:00+01:00,JPY/CHF,exit,0.002936992361564746,True,5,0.0,0.800000011920929,758437.1258109655,-758437.1258109655,-772367.712295748,13930.586484782398,758437.1258109655,26.54529940338379,0.0,26.54529940338379,0.0,26.54529940338379,2.749498652142009e-05,0.0,0.0,0.0,-2.749498652142009e-05,2009,2009-2018,supervised
12,2009-04-21T00:00:00+01:00,2009-04-22T00:00:00+01:00,JPY/CAD,inactive,0.001578774211331352,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,2009,2009-2018,supervised
12,2009-04-21T00:00:00+01:00,2009-04-22T00:00:00+01:00,JPY/NZD,entry,0.007768542847881661,True,8,0.800000011920929,0.0,0.0,772367.712295748,772367.712295748,0.0,772367.712295748,30.89470849182992,0.0,30.89470849182992,15.44735424591496,46.34206273774488,4.8000000715255743e-05,0.010777079004494343,-5.9753160947654484e-05,0.010717325843546689,0.010669325842831433,2009,2009-2018,supervised
12,2009-04-21T00:00:00+01:00,2009-04-22T00:00:00+01:00,JPY/NOK,exit,0.0022293743273638683,True,4,0.0,-0.800000011920929,-752538.0311880001,752538.0311880001,772367.712295748,-19829.681107747834,752538.0311880001,45.15228187128001,0.0,45.15228187128001,0.0,45.15228187128001,4.6767654137061746e-05,-0.0,-0.0,-0.0,-4.6767654137061746e-05,2009,2009-2018,supervised
12,2009-04-21T00:00:00+01:00,2009-04-22T00:00:00+01:00,JPY/SEK,entry,0.007945799244072283,True,9,0.800000011920929,0.0,0.0,772367.712295748,772367.712295748,0.0,772367.712295748,46.342062737744875,0.0,46.342062737744875,15.44735424591496,61.789416983659834,6.400000095367431e-05,-0.006533718617170875,-3.0434323578774286e-06,-0.006536762049528752,-0.006600762050482427,2009,2009-2018,supervised
13,2009-04-22T00:00:00+01:00,2009-04-23T00:00:00+01:00,JPY/USD,exit,-0.001154999409525553,True,6,0.0,-0.800000011920929,-776381.8689680345,776381.8689680345,761469.9673826809,14911.901585353655,776381.8689680345,11.645728034520518,0.0,11.645728034520518,0.0,11.645728034520518,1.2234996737254394e-05,0.0,0.0,0.0,-1.2234996737254394e-05,2009,2009-2018,supervised
13,2009-04-22T00:00:00+01:00,2009-04-23T00:00:00+01:00,JPY/EUR,entry,0.002204213554266451,True,9,0.800000011920929,0.0,0.0,761469.9673826809,761469.9673826809,0.0,761469.9673826809,19.03674918456702,0.0,19.03674918456702,15.229399347653619,34.26614853222064,3.60000005364418e-05,-0.006689648157115676,-6.303013849082352e-06,-0.006695951170964758,-0.0067319511715012,2009,2009-2018,supervised
13,2009-04-22T00:00:00+01:00,2009-04-23T00:00:00+01:00,JPY/GBP,exit,-0.00012145276498381813,True,7,0.0,-0.800000011920929,-785789.3332356247,785789.3332356247,761469.9673826809,24319.365852943854,785789.3332356247,23.57367999706874,0.0,23.57367999706874,0.0,23.57367999706874,2.4766497808832808e-05,-0.0,-0.0,-0.0,-2.4766497808832808e-05,2009,2009-2018,supervised
13,2009-04-22T00:00:00+01:00,2009-04-23T00:00:00+01:00,JPY/AUD,inactive,-0.0019769464448594963,True,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,2009,2009-2018,supervised
13,2009-04-22T00:00:00+01:00,2009-04-23T00:00:00+01:00,JPY/CHF,inactive,-0.0015729216042794122,True,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,2009,2009-2018,supervised
13,2009-04-22T00:00:00+01:00,2009-04-23T00:00:00+01:00,JPY/CAD,inactive,-0.002287102898661323,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,2009,2009-2018,supervised
13,2009-04-22T00:00:00+01:00,2009-04-23T00:00:00+01:00,JPY/NZD,reversal,-0.0051570313734984495,True,2,-0.800000011920929,0.800000011920929,782772.5469606186,-1544242.5143432994,-1522939.9347653617,-21302.579577937722,1544242.5143432994,61.76970057373198,0.0,61.76970057373198,15.229399347653619,76.9990999213856,8.089522042049523e-05,0.005316309502462754,5.856710026042943e-05,0.005374876602723183,0.0052939813823026875,2009,2009-2018,supervised
13,2009-04-22T00:00:00+01:00,2009-04-23T00:00:00+01:00,JPY/NOK,entry,0.00034047308475375056,True,8,0.800000011920929,0.0,0.0,761469.9673826809,761469.9673826809,0.0,761469.9673826809,45.688198042960856,0.0,45.688198042960856,15.229399347653619,60.917597390614475,6.400000095367432e-05,-0.011137410669164842,-5.986710699910649e-05,-0.011197277776163948,-0.011261277777117622,2009,2009-2018,supervised
13,2009-04-22T00:00:00+01:00,2009-04-23T00:00:00+01:00,JPY/SEK,reversal,-0.007097229250497164,True,1,-0.800000011920929,0.800000011920929,766059.6707633346,-1527529.6381460153,-1522939.9347653617,-4589.703380653751,1527529.6381460153,91.65177828876092,0.0,91.65177828876092,15.229399347653619,106.88117763641455,0.00011228931808978828,0.015114708600451568,3.010518971640187e-06,0.015117719119423207,0.015005429801333419,2009,2009-2018,supervised
14,2009-04-23T00:00:00+01:00,2009-04-24T00:00:00+01:00,JPY/USD,inactive,-0.0018966593661884899,True,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,2009-2018,supervised
14,2009-04-23T00:00:00+01:00,2009-04-24T00:00:00+01:00,JPY/EUR,retained,-0.0014880748680606254,True,8,0.800000011920929,0.800000011920929,755102.5097725628,8095.370594550157,0.0,8095.370594550157,8095.370594550157,0.20238426486375394,0.0,0.20238426486375394,15.26395760734226,15.466341872206014,1.6212143666051962e-05,-0.0017618599892450116,-6.342166138635297e-06,-0.0017682021553836469,-0.0017844142990496989,2009,2009-2018,supervised
14,2009-04-23T00:00:00+01:00,2009-04-24T00:00:00+01:00,JPY/GBP,inactive,-0.002471898955304436,True,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,2009,2009-2018,supervised
14,2009-04-23T00:00:00+01:00,2009-04-24T00:00:00+01:00,JPY/AUD,inactive,-0.004144620707059467,True,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,2009,2009-2018,supervised
14,2009-04-23T00:00:00+01:00,2009-04-24T00:00:00+01:00,JPY/CHF,inactive,-0.0050590368082064465,True,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,2009,2009-2018,supervised
14,2009-04-23T00:00:00+01:00,2009-04-24T00:00:00+01:00,JPY/CAD,entry,-0.0014869422669237463,True,9,0.800000011920929,0.0,0.0,763197.8803671129,763197.8803671129,0.0,763197.8803671129,26.71192581284895,0.0,26.71192581284895,15.26395760734226,41.97588342019121,4.400000065565109e-05,-0.003991598413248816,-3.816478694899852e-07,-0.003991980061118306,-0.004035980061773957,2009,2009-2018,supervised
14,2009-04-23T00:00:00+01:00,2009-04-24T00:00:00+01:00,JPY/NZD,retained,-0.006919117242110177,True,1,-0.800000011920929,-0.800000011920929,-756409.704928789,-6788.175438323873,0.0,-6788.175438323873,6788.175438323873,0.27152701753295494,0.0,0.27152701753295494,15.26395760734226,15.535484624875215,1.628462054836851e-05,0.01083355113555433,5.816048710993583e-05,0.010891711622664266,0.010875427002115898,2009,2009-2018,supervised
14,2009-04-23T00:00:00+01:00,2009-04-24T00:00:00+01:00,JPY/NOK,exit,-0.005544886717652415,True,3,0.0,0.800000011920929,750868.9628669276,-750868.9628669276,-763197.8803671129,12328.917500185315,750868.9628669276,45.052137772015655,0.0,45.052137772015655,0.0,45.052137772015655,4.72245949338055e-05,0.0,-0.0,0.0,-4.72245949338055e-05,2009,2009-2018,supervised
14,2009-04-23T00:00:00+01:00,2009-04-24T00:00:00+01:00,JPY/SEK,retained,-0.00583927952826128,True,2,-0.800000011920929,-0.800000011920929,-747083.2217658294,-16114.658601283561,0.0,-16114.658601283561,16114.658601283561,0.9668795160770137,0.0,0.9668795160770137,15.26395760734226,16.230837123419274,1.7013503609281774e-05,0.00542852156536682,3.047671469856951e-06,0.005431569236836677,0.005414555733227395,2009,2009-2018,supervised
