decision_index,decision_timestamp,target_timestamp,state,score_correlation,score_correlation_status,rank_correlation,rank_correlation_status,score_changed_pairs,original_rank_churn,rank_churn,membership_exit_rate,entries,exits,reversals,bottom_boundary_gap,top_boundary_gap,weight_turnover,traded_notional_jpy,traded_notional_over_equity,spread_jpy,commission_jpy,trading_cost_jpy,overnight_jpy,cost_jpy,cost_ratio,cost_residual_ratio,price_simple_return,carry_simple_return,gross_simple_return,net_simple_return,fold,era,policy
39,2022-05-25T00:00:00+01:00,2022-05-26T00:00:00+01:00,membership_retained,0.9813421998874864,defined,1.0,defined,9.0,0.0,0.0,0.0,0,0,0,0.0035053773862621027,0.0009376222430432964,0.0,16440.83456891519,0.01694825673819759,0.5072478649871237,0.0,0.5072478649871237,62.08387354189175,62.59112140687888,6.452290427769163e-05,1.3552527156068805e-20,0.006443332997249029,6.78756970241575e-05,0.006511208694273187,0.00644668578999541,2022,2019-2025,reversal
40,2022-05-26T00:00:00+01:00,2022-05-27T00:00:00+01:00,membership_changed,0.9780075502213091,defined,0.9500000000000001,defined,9.0,0.08333333333333333,0.08333333333333333,0.5,2,2,0,0.00047719287457869547,0.005679023315838264,3.200000047683716,3123109.933069527,3.198877964946951,101.49801267859786,0.0,101.49801267859786,62.48410876724214,163.98212144584,0.00016796040042778559,0.0,0.0021077865653003425,4.3081375747613935e-05,0.0021508679410479565,0.001982907540620138,2022,2019-2025,reversal
41,2022-05-27T00:00:00+01:00,2022-05-30T00:00:00+01:00,membership_changed,0.9474033489092922,defined,0.9166666666666666,defined,9.0,0.08333333333333333,0.08333333333333333,0.25,1,1,0,0.013262200338607241,0.0012379507031812162,1.600000023841858,1571813.0897745085,1.6067599159784838,70.76545880912056,0.0,70.76545880912056,187.82402693305687,258.58948574217743,0.00026433882189111075,0.0,0.009063188243134648,0.00010280088711042795,0.009165989130245076,0.008901650308353881,2022,2019-2025,reversal
42,2022-05-30T00:00:00+01:00,2022-05-31T00:00:00+01:00,membership_changed,0.9541801558625804,defined,0.7999999999999999,defined,9.0,0.16666666666666666,0.16666666666666666,0.75,3,3,0,0.0017868864877728582,0.00045043730752261993,4.800000071525574,4723115.598655476,4.7855276548201156,165.55790115372088,0.0,165.55790115372088,63.16532358010728,228.72322473382812,0.00023174561248828172,0.0,-0.0008492754236976178,5.968186574834984e-05,-0.0007895935579492674,-0.001021339170437563,2022,2019-2025,reversal
43,2022-05-31T00:00:00+01:00,2022-06-01T00:00:00+01:00,membership_retained,0.8602457107234871,defined,0.7,defined,9.0,0.16666666666666666,0.16666666666666666,0.0,0,0,0,0.0026167629863213734,0.0032967581439044477,0.0,22904.002885531518,0.02323038639492313,0.9203044977604062,0.0,0.9203044977604062,63.10081036092155,64.02111485868195,6.49334198495244e-05,-1.3552527156068805e-20,0.0006378891257322853,5.527860880597484e-05,0.0006931677345382611,0.0006282343146888358,2022,2019-2025,reversal
44,2022-06-01T00:00:00+01:00,2022-06-02T00:00:00+01:00,membership_retained,0.8622870529256043,defined,0.8833333333333333,defined,9.0,0.08333333333333333,0.08333333333333333,0.0,0,0,0,0.0036131698737934233,0.004524159538832449,0.0,22269.638651853777,0.022572801421817397,0.9998350469615379,0.0,0.9998350469615379,63.14045245527495,64.14028750223649,6.501344703254716e-05,0.0,-0.006395742713419987,5.552830491949317e-05,-0.006340214408500495,-0.006405227855532991,2022,2019-2025,reversal
45,2022-06-02T00:00:00+01:00,2022-06-03T00:00:00+01:00,membership_retained,0.9517353101802175,defined,0.9833333333333333,defined,9.0,0.027777777777777776,0.027777777777777776,0.0,0,0,0,0.0019521558623474588,0.0015690229272886606,0.0,11864.525014216313,0.012103566184475065,0.5482837185248162,0.0,0.5482837185248162,62.73602347039747,63.284307188922284,6.455933124857308e-05,0.0,0.005807361848028736,5.4841654354346734e-05,0.005862203502383081,0.005797644171134486,2022,2019-2025,reversal
46,2022-06-03T00:00:00+01:00,2022-06-06T00:00:00+01:00,membership_changed,0.7489041175893275,defined,0.75,defined,9.0,0.19444444444444445,0.19444444444444445,0.75,3,3,0,0.0017992379726428096,0.0021569580642625645,4.800000071525574,4705522.384334438,4.772656988401347,156.5272627601368,0.0,156.5272627601368,189.29923383357234,345.8264965937092,0.0003507604705562938,0.0,0.0021331846300465247,3.6233933831735453e-07,0.0021335469693848415,0.0017827864988286812,2022,2019-2025,reversal
47,2022-06-06T00:00:00+01:00,2022-06-07T00:00:00+01:00,membership_retained,0.9638358023351544,defined,0.9500000000000001,defined,9.0,0.08333333333333333,0.08333333333333333,0.0,0,0,0,0.0006068481432501133,0.0016042139530531713,0.0,12616.621001954423,0.012773851739944456,0.31227170508230806,0.0,0.31227170508230806,63.21223798396314,63.524509689045445,6.431616424832216e-05,0.0,0.0035904806602884143,-2.6269726846624408e-08,0.003590454390561569,0.0035261382263132024,2022,2019-2025,reversal
48,2022-06-07T00:00:00+01:00,2022-06-08T00:00:00+01:00,membership_changed,0.9206260914192687,defined,0.8666666666666667,defined,9.0,0.1388888888888889,0.1388888888888889,0.5,2,2,0,0.0018634009183141793,0.0035314884374062355,3.200000047683716,3171818.420422048,3.2000623644831467,114.86346180967118,0.0,114.86346180967118,63.4351330726892,178.2985948823604,0.00017988628209282808,0.0,-0.006409524459151394,2.314394037641763e-05,-0.006386380518774977,-0.006566266800867915,2022,2019-2025,reversal
49,2022-06-08T00:00:00+01:00,2022-06-09T00:00:00+01:00,membership_changed,0.7708724023171444,defined,0.5333333333333333,defined,9.0,0.2222222222222222,0.2222222222222222,0.25,1,1,0,0.004236454978667838,0.007111253851755615,1.600000023841858,1583303.2596360017,1.6079603230660526,43.67562577595252,0.0,43.67562577595252,63.01860106438536,106.69422684033788,0.00010835579502243538,0.0,-0.005746872738198957,5.5062822879480405e-05,-0.005691809915319479,-0.00580016571034192,2022,2019-2025,reversal
50,2022-06-09T00:00:00+01:00,2022-06-10T00:00:00+01:00,membership_changed,0.7376982792041782,defined,0.5333333333333333,defined,9.0,0.2222222222222222,0.2222222222222222,0.25,1,1,0,0.0011824523447892948,0.0023650316022605644,1.600000023841858,1579812.001647235,1.6137748566832617,43.580957487039356,0.0,43.580957487039356,62.653082735378,106.23404022241735,0.00010851786342682611,0.0,0.007285220439481601,2.322558921811478e-05,0.007308446028699715,0.0071999281652728175,2022,2019-2025,reversal
51,2022-06-10T00:00:00+01:00,2022-06-13T00:00:00+01:00,membership_changed,0.8742777381707764,defined,0.7999999999999999,defined,9.0,0.16666666666666666,0.16666666666666666,0.5,2,2,0,0.0005093616476925591,0.004241705018496959,3.200000047683716,3158849.905084604,3.2036926168605846,87.08549968770596,0.0,87.08549968770596,189.31254129121686,276.39804097892284,0.00028032175943959204,0.0,-0.0018947768281573109,5.9917345481362325e-05,-0.0018348594826759473,-0.002115181242115516,2022,2019-2025,reversal
52,2022-06-13T00:00:00+01:00,2022-06-14T00:00:00+01:00,membership_changed,0.5521708604015003,defined,0.4666666666666666,defined,9.0,0.25,0.25,0.5,2,2,0,0.002098680575196618,0.005273414284356709,3.200000047683716,3187458.12985686,3.2395592159665796,100.08975840337149,0.0,100.08975840337149,62.97070365166015,163.06046205503162,0.00016572579186596828,0.0,-0.0014971152571279477,-1.5114673330776763e-05,-0.0015122299304587243,-0.0016779557223246533,2022,2019-2025,reversal
53,2022-06-14T00:00:00+01:00,2022-06-15T00:00:00+01:00,membership_changed,0.8910231389306764,defined,0.7999999999999999,defined,9.0,0.1388888888888889,0.1388888888888889,0.25,1,1,0,0.0017736728956799681,0.0010600070006879826,1.600000023841858,1621089.7588698394,1.650356755909612,45.15636873386611,0.0,45.15636873386611,62.865041599129036,108.02141033299513,0.00010997161838233341,-1.3552527156068805e-20,-0.0064755277311847395,2.0860342669109105e-05,-0.00645466738851563,-0.006564639006897965,2022,2019-2025,reversal
54,2022-06-15T00:00:00+01:00,2022-06-16T00:00:00+01:00,membership_changed,0.8838285067260577,defined,0.9333333333333332,defined,9.0,0.08333333333333333,0.08333333333333333,0.25,1,1,0,0.008534821610815434,0.005008859437961803,1.600000023841858,1582016.8180734771,1.6212211274878316,35.94253600078195,0.0,35.94253600078195,62.45235529487713,98.39489129565908,0.000100833236905565,0.0,0.011859841183192468,2.2193682810380722e-05,0.011882034866002849,0.011781201629097238,2022,2019-2025,reversal
55,2022-06-16T00:00:00+01:00,2022-06-17T00:00:00+01:00,membership_changed,0.6093989175507964,defined,0.7666666666666667,defined,9.0,0.1388888888888889,0.1388888888888889,0.25,1,1,0,0.0012525457899713877,0.003119093666939146,1.600000023841858,1604483.8827087586,1.6250993305510137,36.58746661112842,0.0,36.58746661112842,63.1881190848181,99.7755856959465,0.00010105756702652407,-1.3552527156068805e-20,0.011060252319417376,2.05300397251291e-05,0.011080782359142505,0.010979724792115952,2022,2019-2025,reversal
56,2022-06-17T00:00:00+01:00,2022-06-20T00:00:00+01:00,membership_changed,0.5382260477263506,defined,0.6,defined,9.0,0.2222222222222222,0.2222222222222222,0.75,3,3,0,0.004613497340566279,0.0004499994082920178,4.800000071525574,4790002.771337191,4.798857691739787,171.80916793435063,0.0,171.80916793435063,191.64572172750258,363.45488966185326,0.00036412678157330444,5.421010862427522e-20,0.0016288450296545968,0.0001514044591654832,0.0017802494888200793,0.0014161227072468918,2022,2019-2025,reversal
57,2022-06-20T00:00:00+01:00,2022-06-21T00:00:00+01:00,membership_retained,0.9362693093660064,defined,0.9166666666666666,defined,9.0,0.08333333333333333,0.08333333333333333,0.0,0,0,0,0.0005546397383439303,0.0027345006859865184,0.0,60719.03280665737,0.060745256810540035,2.7665107125809545,0.0,2.7665107125809545,63.9723718619292,66.73888257451016,6.676770649733731e-05,0.0,0.009812224088661914,5.108209431045515e-05,0.009863306182972369,0.009796538476475103,2022,2019-2025,reversal
58,2022-06-21T00:00:00+01:00,2022-06-22T00:00:00+01:00,membership_changed,0.9686739825913112,defined,0.9333333333333332,defined,9.0,0.08333333333333333,0.08333333333333333,0.25,1,1,0,5.190694590988601e-05,0.0026307973924547604,1.600000023841858,1642021.8358704238,1.6267940597260249,34.01876903303494,0.0,34.01876903303494,64.59907966430596,98.6178486973409,9.77032868498675e-05,1.3552527156068805e-20,0.002608164299482971,3.2763112558325566e-05,0.0026409274120412973,0.002543224125191479,2022,2019-2025,reversal
59,2022-06-22T00:00:00+01:00,2022-06-23T00:00:00+01:00,membership_changed,0.8554108220790756,defined,0.5166666666666667,defined,9.0,0.19444444444444445,0.19444444444444445,0.5,2,2,0,0.0025956373672837638,0.000981722170148358,3.200000047683716,3236467.5700982516,3.1983191863734177,105.29344793228123,0.0,105.29344793228123,64.76336960217338,170.0568175344546,0.00016805235044500637,0.0,-0.006732839468897911,4.83385720243646e-05,-0.006684500896873546,-0.0068525532473185935,2022,2019-2025,reversal
60,2022-06-23T00:00:00+01:00,2022-06-24T00:00:00+01:00,membership_changed,0.6667099441502493,defined,0.2333333333333333,defined,9.0,0.3333333333333333,0.3333333333333333,0.75,3,3,0,0.0016690345674813117,0.0014363204009892813,4.800000071525574,4846978.024608964,4.822895633388046,177.76867542790126,0.0,177.76867542790126,64.31957516349873,242.08825059140003,0.0002408854260827826,0.0,-0.004549290031217819,4.486184996459112e-05,-0.004504428181253228,-0.004745313607335988,2022,2019-2025,reversal
61,2022-06-24T00:00:00+01:00,2022-06-27T00:00:00+01:00,membership_changed,0.9824102371956832,defined,0.9666666666666667,defined,9.0,0.05555555555555555,0.05555555555555555,0.25,1,1,0,0.0019262172259708124,0.00470419314929129,1.600000023841858,1647827.792753311,1.6474582046987722,73.77844705327075,0.0,73.77844705327075,192.0430758247719,265.82152287804263,0.0002657619022915183,0.0,0.012727879644009638,9.803940330292305e-05,0.012825919047312562,0.012560157145021122,2022,2019-2025,reversal
62,2022-06-27T00:00:00+01:00,2022-06-28T00:00:00+01:00,membership_retained,0.9554200889597299,defined,0.9166666666666666,defined,9.0,0.1111111111111111,0.1111111111111111,0.0,0,0,0,0.00021279092142580808,0.008583928972369877,0.0,65004.981548271026,0.06418423759834865,3.019558261608557,0.0,3.019558261608557,64.81838901191475,67.8379472735233,6.698143468827546e-05,-1.3552527156068805e-20,0.005261502204488851,3.2953686624326875e-05,0.005294455891113178,0.005227474456424908,2022,2019-2025,reversal
63,2022-06-28T00:00:00+01:00,2022-06-29T00:00:00+01:00,membership_changed,0.9694754438954485,defined,0.8499999999999999,defined,9.0,0.1111111111111111,0.1111111111111111,0.25,1,1,0,0.0013730758422339437,0.003793835364878116,1.600000023841858,1641704.064741563,1.612546589075561,73.59492899977296,0.0,73.59492899977296,65.15722548478114,138.7521544845541,0.00013628784763725053,0.0,-0.007037739036116589,1.4292964038213363e-05,-0.007023446072078376,-0.007159733919715583,2022,2019-2025,reversal
64,2022-06-29T00:00:00+01:00,2022-06-30T00:00:00+01:00,membership_changed,0.936740854533447,defined,0.8166666666666667,defined,9.0,0.1388888888888889,0.1388888888888889,0.5,2,2,0,0.002710765281209969,0.004123467620501822,3.200000047683716,3250973.6837277175,3.216262366947658,130.08058609821518,0.0,130.08058609821518,64.69071708736318,194.77130318557838,0.0001926916897951718,2.710505431213761e-20,-0.007388631601047517,7.18244537303593e-05,-0.0073168071473171566,-0.007509498837112383,2022,2019-2025,reversal
65,2022-06-30T00:00:00+01:00,2022-07-01T00:00:00+01:00,membership_retained,0.9765656065365059,defined,0.9833333333333333,defined,9.0,0.027777777777777776,0.027777777777777776,0.0,0,0,0,0.0022190813315035654,0.008346114659650392,0.0,14753.131115767988,0.014706043910541937,0.44732600923862836,0.0,0.44732600923862836,64.20492222262367,64.65224823186229,6.444589924350648e-05,0.0,0.004717467876565507,7.577189502420584e-05,0.004793239771589713,0.004728793872346371,2022,2019-2025,reversal
66,2022-07-01T00:00:00+01:00,2022-07-04T00:00:00+01:00,membership_changed,0.9866645300657401,defined,0.9500000000000001,defined,9.0,0.05555555555555555,0.05555555555555555,0.25,1,1,0,0.0008361087312471205,0.01172242424487318,1.600000023841858,1615407.2232649168,1.602672659166384,72.65756021026814,0.0,72.65756021026814,193.52560219621347,266.18316240648164,0.00026408478962790477,0.0,-0.006911623396517893,0.00016294294140288914,-0.006748680455115003,-0.0070127652447430355,2022,2019-2025,reversal
67,2022-07-04T00:00:00+01:00,2022-07-05T00:00:00+01:00,membership_retained,0.9893972029866304,defined,0.9166666666666666,defined,9.0,0.1111111111111111,0.1111111111111111,0.0,0,0,0,0.0006305469660333332,0.017835686560601388,0.0,53146.94582145871,0.05310035863233625,2.125422638255777,0.0,2.125422638255777,64.05615085972128,66.18157349797707,6.61235605033766e-05,1.3552527156068805e-20,0.0006783097016678213,5.334405661635074e-05,0.0007316537582841721,0.000665530197780928,2022,2019-2025,reversal
68,2022-07-05T00:00:00+01:00,2022-07-06T00:00:00+01:00,membership_retained,0.9889356657693432,defined,0.9833333333333333,defined,9.0,0.027777777777777776,0.027777777777777776,0.0,0,0,0,0.0005297272993387038,0.015817019463985837,0.0,17747.49634621665,0.017720146073979516,0.6250534083216952,0.0,0.6250534083216952,64.09878216247205,64.72383557079374,6.46240911060783e-05,0.0,-0.014336643833504121,5.444042366092569e-05,-0.014282203409843196,-0.014346827500949288,2022,2019-2025,reversal
69,2022-07-06T00:00:00+01:00,2022-07-07T00:00:00+01:00,membership_changed,0.9808273833766805,defined,0.9500000000000001,defined,9.0,0.05555555555555555,0.05555555555555555,0.25,1,1,0,0.008104426977850097,0.02294810600250307,1.600000023841858,1660192.1396399746,1.6817615979698939,82.3221346508032,0.0,82.3221346508032,63.179167991766136,145.50130264256936,0.00014739167678021493,0.0,-0.003576254967436655,3.222671619960234e-05,-0.0035440282512370523,-0.0036914199280172477,2022,2019-2025,reversal
70,2022-07-07T00:00:00+01:00,2022-07-08T00:00:00+01:00,membership_retained,0.9954684023944119,defined,0.9833333333333333,defined,9.0,0.027777777777777776,0.027777777777777776,0.0,0,0,0,0.010144164479350258,0.023186362977253936,0.0,7491.814445571159,0.0076172677250123276,0.3933810835883912,0.0,0.3933810835883912,62.94594715200577,63.33932823559417,6.439996935297439e-05,0.0,0.009055894410760507,3.2067397697535124e-05,0.009087961808458042,0.009023561839105021,2022,2019-2025,reversal
71,2022-07-08T00:00:00+01:00,2022-07-11T00:00:00+01:00,membership_retained,0.9803964352527768,defined,0.9333333333333332,defined,9.0,0.05555555555555555,0.05555555555555555,0.0,0,0,0,0.012422130334314354,0.018020468121342018,0.0,30169.522414099774,0.03040040261702715,1.40852507043719,0.0,1.40852507043719,190.5418313959588,191.950356466396,0.00019341930703991358,0.0,-0.0021528237176541404,9.68957689277566e-05,-0.002055927948726384,-0.0022493472557661986,2022,2019-2025,reversal
72,2022-07-11T00:00:00+01:00,2022-07-12T00:00:00+01:00,membership_retained,0.989985933050983,defined,0.9833333333333333,defined,9.0,0.027777777777777776,0.027777777777777776,0.0,0,0,0,0.021437394134460996,0.022276273664185595,0.0,7568.767722383724,0.0076438834557553586,0.3648829905630235,0.0,0.3648829905630235,63.37107888346656,63.735961874029584,6.43685052012816e-05,1.3552527156068805e-20,-0.008853434382771289,3.226587699810339e-05,-0.008821168505773185,-0.008885537010974498,2022,2019-2025,reversal
73,2022-07-12T00:00:00+01:00,2022-07-13T00:00:00+01:00,membership_retained,0.9804434562146555,defined,0.9833333333333333,defined,9.0,0.027777777777777776,0.027777777777777776,0.0,0,0,0,0.006512105927646804,0.026392489286150917,0.0,19982.733141310513,0.020361977556500307,1.043335757119481,0.0,1.043335757119481,62.807992816622125,63.851328573741604,6.506313776885013e-05,-1.3552527156068805e-20,-0.0016676732209630297,3.245212366013507e-05,-0.0016352210973028937,-0.0017002842350717362,2022,2019-2025,reversal
74,2022-07-13T00:00:00+01:00,2022-07-14T00:00:00+01:00,membership_retained,0.987302469467562,defined,0.9500000000000001,defined,9.0,0.08333333333333333,0.08333333333333333,0.0,0,0,0,0.007955502558740134,0.03422262747763759,0.0,20670.43348075007,0.02109860311184697,0.8995791512103862,0.0,0.8995791512103862,62.70120137659953,63.60078052780992,6.491821408629951e-05,1.3552527156068805e-20,0.0010405064818043838,3.187936239832447e-05,0.001072385844202709,0.0010074676301163876,2022,2019-2025,reversal
75,2022-07-14T00:00:00+01:00,2022-07-15T00:00:00+01:00,membership_retained,0.9893472728797024,defined,0.9833333333333333,defined,9.0,0.027777777777777776,0.027777777777777776,0.0,0,0,0,0.00846789429070531,0.022878264483676764,0.0,26339.76798918657,0.02685831395652157,1.145353758591871,0.0,1.145353758591871,62.76437080735586,63.909724565947734,6.516790307233276e-05,1.3552527156068805e-20,0.003073210348190981,3.18713707829143e-05,0.003105081718973897,0.0030399138159016292,2022,2019-2025,reversal
76,2022-07-15T00:00:00+01:00,2022-07-18T00:00:00+01:00,membership_changed,0.9811959890940479,defined,0.9666666666666667,defined,9.0,0.05555555555555555,0.05555555555555555,0.25,1,1,0,0.00014816929411413764,0.024056339653830236,1.600000023841858,1592841.6802470128,1.6192771862260442,67.37079381505447,0.0,67.37079381505447,188.86550725595853,256.236301071013,0.00026048891220808296,-5.421010862427522e-20,0.0076634271495951995,-1.830773077980669e-05,0.0076451194188153935,0.007384630506607426,2022,2019-2025,reversal
77,2022-07-18T00:00:00+01:00,2022-07-19T00:00:00+01:00,membership_changed,0.9542596601089088,defined,0.9333333333333332,defined,9.0,0.08333333333333333,0.08333333333333333,0.25,1,1,0,0.0028814666309488366,0.009088193213033828,1.600000023841858,1593046.3084218358,1.6076135782280652,95.02537993020768,0.0,95.02537993020768,63.42006974749558,158.44544967770327,0.00015989432006070613,0.0,0.014076068570634828,1.4143667830016179e-05,0.014090212238464845,0.013930317918404267,2022,2019-2025,reversal
78,2022-07-19T00:00:00+01:00,2022-07-20T00:00:00+01:00,membership_changed,0.9144768978688076,defined,0.7999999999999999,defined,9.0,0.1388888888888889,0.1388888888888889,0.25,1,1,0,0.009312116664497957,0.0028808613818456542,1.600000023841858,1622431.1023975727,1.6147727769914493,96.14587808477103,0.0,96.14587808477103,64.30353148148556,160.44940956625658,0.0001596920437909932,0.0,0.012597258441431978,-6.1314160643438235e-06,0.012591127025367636,0.012431434981576617,2022,2019-2025,reversal
79,2022-07-20T00:00:00+01:00,2022-07-21T00:00:00+01:00,membership_changed,0.8546176344819965,defined,0.7,defined,9.0,0.19444444444444445,0.19444444444444445,0.5,2,2,0,0.0030647911912265995,0.0021686658946574247,3.200000047683716,3256063.761568918,3.2009024259076146,133.76502419773834,0.0,133.76502419773834,65.10291665218341,198.86794084992175,0.00019549889710852742,-2.710505431213761e-20,0.0027505200739361413,-1.3776827311726394e-06,0.002749142391204968,0.0025536434940964803,2022,2019-2025,reversal
80,2022-07-21T00:00:00+01:00,2022-07-22T00:00:00+01:00,membership_changed,0.7155408175128298,defined,0.8333333333333333,defined,9.0,0.1388888888888889,0.1388888888888889,0.75,3,3,0,0.00950218476838527,0.0009110506767703933,4.800000071525574,4894975.912450988,4.799792625889988,167.3088005208477,0.0,167.3088005208477,65.26916629173897,232.57796681258668,0.00022805546544407378,0.0,0.004403940401939061,-2.9382903752441252e-05,0.00437455749818662,0.004146502032742694,2022,2019-2025,reversal
81,2022-07-22T00:00:00+01:00,2022-07-25T00:00:00+01:00,membership_changed,0.9498287773339616,defined,0.9333333333333332,defined,9.0,0.08333333333333333,0.08333333333333333,0.25,1,1,0,0.006140693426325979,0.0015641549895705348,1.600000023841858,1650610.3051135,1.6118305671680626,61.755747670301886,0.0,61.755747670301886,196.61941506732921,258.37516273763106,0.00025230484979245284,-5.421010862427522e-20,0.0013338468629506273,-0.000119281338717788,0.0012145655242328385,0.000962260674440385,2022,2019-2025,reversal
82,2022-07-25T00:00:00+01:00,2022-07-26T00:00:00+01:00,membership_changed,0.9389676918966581,defined,0.9333333333333332,defined,9.0,0.08333333333333333,0.08333333333333333,0.25,1,1,0,0.005339351593299535,0.004204651359936123,1.600000023841858,1661948.6407220347,1.621342363866371,78.70866487215318,0.0,78.70866487215318,65.60287139942666,144.31153627157983,0.00014078558242936961,0.0,0.0026326943056209024,2.839364620237172e-06,0.002635533670241141,0.0024947480878116934,2022,2019-2025,reversal
83,2022-07-26T00:00:00+01:00,2022-07-27T00:00:00+01:00,membership_retained,0.9526155058799718,defined,0.9833333333333333,defined,9.0,0.027777777777777776,0.027777777777777776,0.0,0,0,0,0.007895841548635811,0.00117162078070282,0.0,21332.93148605642,0.020759914680553913,0.6635268098033202,0.0,0.6635268098033202,65.76653403740534,66.43006084720865,6.464570498965177e-05,0.0,-0.008706980261837126,2.652750408212285e-06,-0.008704327511428914,-0.008768973216418563,2022,2019-2025,reversal
84,2022-07-27T00:00:00+01:00,2022-07-28T00:00:00+01:00,membership_changed,0.9346835071783316,defined,0.7999999999999999,defined,9.0,0.1388888888888889,0.1388888888888889,0.5,2,2,0,0.0028415026682354332,0.002675876889795344,3.200000047683716,3284056.9439804107,3.224117175504655,127.02354271829178,0.0,127.02354271829178,65.18982906189466,192.21337178018643,0.00018870514241663448,0.0,0.004199979292819797,-5.60402507930826e-05,0.004143939042026714,0.0039552338996100556,2022,2019-2025,reversal
85,2022-07-28T00:00:00+01:00,2022-07-29T00:00:00+01:00,membership_changed,0.905056620509854,defined,0.8833333333333333,defined,9.0,0.1388888888888889,0.1388888888888889,0.5,2,2,0,0.0038393519828170877,2.757522098811166e-06,3.200000047683716,3269314.387228317,3.1969988180305355,146.99111223408562,0.0,146.99111223408562,65.44767008371005,212.43878231779564,0.00020773974464708106,0.0,-0.0009876473187652585,-3.99171148902036e-05,-0.0010275644336554604,-0.001235304178302643,2022,2019-2025,reversal
86,2022-07-29T00:00:00+01:00,2022-08-01T00:00:00+01:00,membership_changed,0.9543210886997312,defined,0.9333333333333332,defined,9.0,0.08333333333333333,0.08333333333333333,0.5,2,2,0,0.00028545107660695075,0.0008380768282237375,3.200000047683716,3313988.491656053,3.24469293676275,128.3545849323321,0.0,128.3545849323321,196.1004669101864,324.4550518425185,0.00031767069127157176,0.0,0.0013215017869192287,-0.000160558992930387,0.0011609427939888424,0.0008432721027173962,2022,2019-2025,reversal
87,2022-08-01T00:00:00+01:00,2022-08-02T00:00:00+01:00,membership_retained,0.9962806774393163,defined,1.0,defined,9.0,0.0,0.0,0.0,0,0,0,0.002292782947291395,0.0026711147242468054,0.0,17415.34881310456,0.017036826896751275,0.6405839440533116,0.0,0.6405839440533116,65.42194432108721,66.06252826514051,6.462666183108737e-05,0.0,-0.0009214256683269867,-7.21063790613314e-05,-0.0009935320473883182,-0.0010581587092194367,2022,2019-2025,reversal
88,2022-08-02T00:00:00+01:00,2022-08-03T00:00:00+01:00,membership_changed,0.8850254037278722,defined,0.65,defined,9.0,0.19444444444444445,0.19444444444444445,0.25,1,1,0,0.002286126505224799,0.002076830176896329,1.600000023841858,1662050.8737690286,1.627648574402537,62.506939117470374,0.0,62.506939117470374,65.35271752092979,127.85965663840017,0.00012521312742922128,2.710505431213761e-20,0.019336234829609097,-5.6910975299114746e-05,0.01927932385430998,0.01915411072688067,2022,2019-2025,reversal
89,2022-08-03T00:00:00+01:00,2022-08-04T00:00:00+01:00,membership_changed,0.9094472859212895,defined,0.5833333333333334,defined,9.0,0.2222222222222222,0.2222222222222222,0.25,1,1,0,0.0016977445179809265,0.0005331658521538218,1.600000023841858,1681993.3898816453,1.6162210297113506,42.86738621899185,0.0,42.86738621899185,66.60449070862823,109.47187692762009,0.00010519110878601149,0.0,-0.012639659270943139,-9.314425260363804e-05,-0.012732803523546778,-0.012837994632332705,2022,2019-2025,reversal
90,2022-08-04T00:00:00+01:00,2022-08-05T00:00:00+01:00,membership_retained,0.9761779050524962,defined,0.7166666666666667,defined,9.0,0.16666666666666666,0.16666666666666666,0.0,0,0,0,0.004589638011614957,0.0014461344990577248,0.0,19462.40033689828,0.018944556326021187,0.6463450929945678,0.0,0.6463450929945678,65.7494226144216,66.39576770741617,6.462914847958707e-05,1.3552527156068805e-20,0.011206121536265384,-9.468040683901129e-05,0.011111441129426372,0.011046811980946591,2022,2019-2025,reversal
91,2022-08-05T00:00:00+01:00,2022-08-08T00:00:00+01:00,membership_changed,0.869499539266287,defined,0.75,defined,9.0,0.19444444444444445,0.19444444444444445,0.25,1,1,0,0.001303980625322134,1.0156800600547976e-05,1.600000023841858,1666567.7415586486,1.6045000842761616,41.61660253797045,0.0,41.61660253797045,199.42723237169676,241.04383490966723,0.00023206668638929722,0.0,0.0076643317134737375,-0.0001680136259720984,0.007496318087501638,0.007264251401112531,2022,2019-2025,reversal
92,2022-08-08T00:00:00+01:00,2022-08-09T00:00:00+01:00,membership_changed,0.8966851196561085,defined,0.8166666666666667,defined,9.0,0.16666666666666666,0.16666666666666666,0.5,2,2,0,0.002338763113627627,0.00031301830565274376,3.200000047683716,3342391.2390709235,3.1947040805989637,141.95236138620075,0.0,141.95236138620075,66.95864064129096,208.91100202749175,0.00019968004429211114,5.421010862427522e-20,-0.007148335584105297,-1.6886019388725323e-05,-0.007165221603494023,-0.007364901647786137,2022,2019-2025,reversal
93,2022-08-09T00:00:00+01:00,2022-08-10T00:00:00+01:00,membership_changed,0.7583378008584741,defined,0.7833333333333333,defined,9.0,0.16666666666666666,0.16666666666666666,0.5,2,2,0,0.011397959965402457,0.006888590253292404,3.200000047683716,3330101.788277812,3.206573752746923,116.57448999664304,0.0,116.57448999664304,66.4654968384984,183.03998683514143,0.0001762502334177127,-2.710505431213761e-20,0.0021596725416049554,-3.243835430886718e-05,0.002127234187296088,0.0019509839538782714,2022,2019-2025,reversal
